,GEO_ID,NAME,H016I001,H016I002,H016I003,H016I004,H016I005,H016I006,H016I007,H016I008,H016I009,H016I010,H016I011,H016I012,H016I013,H016I014,H016I015,H016I016,H016I017
0,id,Geographic Area Name,Total,Total!!Owner occupied,Total!!Owner occupied!!1-person household,Total!!Owner occupied!!2-person household,Total!!Owner occupied!!3-person household,Total!!Owner occupied!!4-person household,Total!!Owner occupied!!5-person household,Total!!Owner occupied!!6-person household,Total!!Owner occupied!!7-or-more-person household,Total!!Renter occupied,Total!!Renter occupied!!1-person household,Total!!Renter occupied!!2-person household,Total!!Renter occupied!!3-person household,Total!!Renter occupied!!4-person household,Total!!Renter occupied!!5-person household,Total!!Renter occupied!!6-person household,Total!!Renter occupied!!7-or-more-person household
655,8710000US3612192,"ZCTA5 12192, New York",656,571,121,237,94,72,31,7,9,85,40,21,9,6,4,3,2
656,8710000US3612193,"ZCTA5 12193, New York",784,694,151,278,110,97,38,13,7,90,32,24,13,13,3,4,1
657,8710000US3612194,"ZCTA5 12194, New York",81,72,17,27,10,12,2,4,0,9,2,3,2,1,1,0,0
658,8710000US3612195,"ZCTA5 12195, New York",73,49,10,25,9,3,2,0,0,24,14,5,4,0,1,0,0
659,8710000US3612196,"ZCTA5 12196, New York",1147,921,116,381,165,186,53,15,5,226,112,55,31,22,3,2,1
660,8710000US3612197,"ZCTA5 12197, New York",919,753,202,323,112,63,26,16,11,166,68,52,13,16,8,8,1
661,8710000US3612198,"ZCTA5 12198, New York",3023,2508,472,922,471,428,153,45,17,515,250,137,67,36,17,7,1
662,8710000US3612202,"ZCTA5 12202, New York",1375,470,213,167,44,32,7,3,4,905,494,256,80,42,17,12,4
663,8710000US3612203,"ZCTA5 12203, New York",10714,5910,1888,2313,823,587,217,57,25,4804,2474,1394,583,260,56,22,15
664,8710000US3612204,"ZCTA5 12204, New York",2171,824,243,291,121,119,36,12,2,1347,816,390,98,32,9,1,1
665,8710000US3612205,"ZCTA5 12205, New York",10191,7431,1899,2845,1283,924,324,119,37,2760,1407,818,300,146,60,23,6
666,8710000US3612206,"ZCTA5 12206, New York",2663,988,369,386,141,58,26,6,2,1675,835,410,240,111,44,16,19
667,8710000US3612207,"ZCTA5 12207, New York",279,16,7,6,0,2,0,0,1,263,216,37,3,4,1,1,1
668,8710000US3612208,"ZCTA5 12208, New York",7580,3933,1299,1552,543,367,115,37,20,3647,1791,1064,558,170,39,15,10
669,8710000US3612209,"ZCTA5 12209, New York",2705,1792,636,671,253,160,50,16,6,913,395,260,147,73,25,11,2
670,8710000US3612210,"ZCTA5 12210, New York",2549,591,268,212,63,35,3,5,5,1958,1263,562,84,33,8,5,3
671,8710000US3612211,"ZCTA5 12211, New York",4023,3677,847,1470,584,487,203,67,19,346,166,89,40,33,13,4,1
672,8710000US3612222,"ZCTA5 12222, New York",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,8710000US3612302,"ZCTA5 12302, New York",10965,8564,1812,3335,1460,1310,456,129,62,2401,1331,646,231,118,49,21,5
674,8710000US3612303,"ZCTA5 12303, New York",9992,7714,1900,2897,1302,1085,400,94,36,2278,1001,625,316,186,100,30,20
675,8710000US3612304,"ZCTA5 12304, New York",6108,3985,1138,1480,673,451,167,47,29,2123,1051,565,244,134,70,38,21
676,8710000US3612305,"ZCTA5 12305, New York",1901,317,161,109,21,17,5,2,2,1584,1060,358,82,51,13,9,11
677,8710000US3612306,"ZCTA5 12306, New York",10010,7477,1748,2921,1246,1052,359,105,46,2533,1107,737,354,184,107,28,16
678,8710000US3612307,"ZCTA5 12307, New York",858,233,85,65,39,24,5,6,9,625,281,118,90,57,40,20,19
679,8710000US3612308,"ZCTA5 12308, New York",4098,2010,591,790,302,193,84,35,15,2088,974,524,272,182,77,30,29
680,8710000US3612309,"ZCTA5 12309, New York",10546,8678,1806,3347,1533,1413,440,111,28,1868,1124,441,163,83,39,15,3
681,8710000US3612401,"ZCTA5 12401, New York",12057,7356,1970,2940,1100,902,293,93,58,4701,2460,1229,509,287,130,67,19
682,8710000US3612404,"ZCTA5 12404, New York",1283,1040,242,420,174,128,55,15,6,243,76,72,47,30,14,1,3
683,8710000US3612405,"ZCTA5 12405, New York",304,232,50,98,39,25,15,2,3,72,26,25,8,6,3,2,2
684,8710000US3612406,"ZCTA5 12406, New York",384,250,85,110,34,16,3,2,0,134,79,17,15,11,7,4,1
685,8710000US3612407,"ZCTA5 12407, New York",67,57,18,22,5,6,5,0,1,10,1,3,2,1,2,0,1
686,8710000US3612409,"ZCTA5 12409, New York",387,323,121,131,36,27,7,1,0,64,28,22,8,6,0,0,0
687,8710000US3612410,"ZCTA5 12410, New York",169,138,37,69,16,11,2,3,0,31,12,12,3,4,0,0,0
688,8710000US3612411,"ZCTA5 12411, New York",201,170,47,61,27,25,4,4,2,31,18,5,4,3,1,0,0
689,8710000US3612412,"ZCTA5 12412, New York",257,197,42,90,24,29,10,1,1,60,25,21,9,5,0,0,0
690,8710000US3612413,"ZCTA5 12413, New York",1201,794,209,299,142,90,37,9,8,407,191,98,67,35,11,4,1
691,8710000US3612414,"ZCTA5 12414, New York",3898,2579,686,1040,411,280,114,33,15,1319,621,343,187,106,40,16,6
692,8710000US3612416,"ZCTA5 12416, New York",120,92,41,26,12,6,5,2,0,28,10,8,4,4,0,0,2
693,8710000US3612417,"ZCTA5 12417, New York",214,179,37,80,27,23,6,5,1,35,16,5,7,3,3,1,0
694,8710000US3612418,"ZCTA5 12418, New York",222,189,46,80,31,16,12,4,0,33,9,13,4,2,5,0,0
695,8710000US3612419,"ZCTA5 12419, New York",276,216,38,80,35,46,10,4,3,60,31,10,12,6,0,1,0
696,8710000US3612420,"ZCTA5 12420, New York",154,133,30,62,23,17,1,0,0,21,13,2,1,1,2,2,0
697,8710000US3612421,"ZCTA5 12421, New York",213,196,60,85,25,13,10,3,0,17,10,3,2,0,2,0,0
698,8710000US3612422,"ZCTA5 12422, New York",134,108,23,49,14,12,7,2,1,26,10,6,5,5,0,0,0
699,8710000US3612423,"ZCTA5 12423, New York",461,364,90,154,63,31,20,4,2,97,34,33,18,5,4,3,0
700,8710000US3612424,"ZCTA5 12424, New York",114,97,36,40,9,10,2,0,0,17,7,5,0,5,0,0,0
701,8710000US3612427,"ZCTA5 12427, New York",144,120,41,36,19,17,5,1,1,24,5,10,5,4,0,0,0
702,8710000US3612428,"ZCTA5 12428, New York",1667,1078,266,432,186,113,45,23,13,589,209,156,102,68,31,12,11
703,8710000US3612429,"ZCTA5 12429, New York",108,84,17,37,18,5,4,0,3,24,19,3,1,1,0,0,0
704,8710000US3612430,"ZCTA5 12430, New York",439,357,95,173,47,29,8,3,2,82,28,22,15,9,5,1,2
705,8710000US3612431,"ZCTA5 12431, New York",553,440,97,167,74,57,33,9,3,113,50,36,13,9,3,2,0
706,8710000US3612432,"ZCTA5 12432, New York",189,111,27,41,23,13,6,0,1,78,26,23,14,8,7,0,0
707,8710000US3612433,"ZCTA5 12433, New York",215,180,46,91,24,14,2,2,1,35,16,8,6,4,1,0,0
708,8710000US3612434,"ZCTA5 12434, New York",325,222,67,76,37,27,9,2,4,103,50,28,10,10,4,1,0
709,8710000US3612435,"ZCTA5 12435, New York",122,92,17,44,17,5,3,3,3,30,15,6,5,1,3,0,0
710,8710000US3612436,"ZCTA5 12436, New York",183,128,37,56,13,16,2,4,0,55,23,14,10,5,1,1,1
711,8710000US3612438,"ZCTA5 12438, New York",26,23,6,10,5,1,0,1,0,3,1,0,1,1,0,0,0
712,8710000US3612439,"ZCTA5 12439, New York",140,97,29,43,11,7,5,2,0,43,24,8,6,4,1,0,0
713,8710000US3612440,"ZCTA5 12440, New York",815,609,164,250,96,66,18,8,7,206,94,65,19,18,7,3,0
714,8710000US3612441,"ZCTA5 12441, New York",55,44,17,24,0,2,1,0,0,11,3,5,0,2,0,0,1
715,8710000US3612442,"ZCTA5 12442, New York",453,306,125,120,31,19,8,2,1,147,63,46,16,14,5,1,2
716,8710000US3612443,"ZCTA5 12443, New York",1475,1330,303,535,230,166,76,13,7,145,55,39,23,19,4,4,1
717,8710000US3612444,"ZCTA5 12444, New York",240,210,67,101,23,13,5,1,0,30,14,12,1,2,1,0,0
718,8710000US3612446,"ZCTA5 12446, New York",1840,1435,342,545,220,222,65,30,11,405,150,109,63,46,19,11,7
719,8710000US3612448,"ZCTA5 12448, New York",188,149,61,62,12,10,3,1,0,39,23,5,8,0,3,0,0
720,8710000US3612449,"ZCTA5 12449, New York",1088,734,181,269,134,95,36,13,6,354,144,116,42,38,11,2,1
721,8710000US3612450,"ZCTA5 12450, New York",85,57,18,25,8,4,1,1,0,28,13,11,3,1,0,0,0
722,8710000US3612451,"ZCTA5 12451, New York",701,537,153,219,79,54,27,3,2,164,71,50,21,12,3,6,1
723,8710000US3612452,"ZCTA5 12452, New York",106,89,36,31,9,11,1,0,1,17,8,6,2,0,1,0,0
724,8710000US3612453,"ZCTA5 12453, New York",131,96,19,39,16,11,9,2,0,35,15,12,5,3,0,0,0
725,8710000US3612454,"ZCTA5 12454, New York",124,103,21,54,13,7,7,1,0,21,3,7,8,1,1,1,0
726,8710000US3612455,"ZCTA5 12455, New York",849,665,209,292,71,65,20,4,4,184,108,44,12,13,5,1,1
727,8710000US3612456,"ZCTA5 12456, New York",220,194,38,72,30,33,13,3,5,26,4,8,8,1,2,2,1
728,8710000US3612457,"ZCTA5 12457, New York",340,257,84,115,28,24,4,2,0,83,41,23,11,6,1,0,1
729,8710000US3612458,"ZCTA5 12458, New York",798,632,173,243,105,74,21,9,7,166,70,44,21,17,5,4,5
730,8710000US3612459,"ZCTA5 12459, New York",81,72,28,34,5,3,1,1,0,9,4,3,1,0,0,1,0
731,8710000US3612460,"ZCTA5 12460, New York",106,89,28,33,14,7,6,0,1,17,5,2,4,2,3,0,1
732,8710000US3612461,"ZCTA5 12461, New York",696,563,143,234,98,62,17,7,2,133,63,39,14,9,8,0,0
733,8710000US3612463,"ZCTA5 12463, New York",612,466,119,183,79,53,20,9,3,146,65,44,21,9,4,3,0
734,8710000US3612464,"ZCTA5 12464, New York",482,330,110,140,45,28,6,1,0,152,80,38,16,14,3,1,0
735,8710000US3612465,"ZCTA5 12465, New York",132,86,36,38,9,1,1,1,0,46,25,11,6,3,1,0,0
736,8710000US3612466,"ZCTA5 12466, New York",975,786,220,304,132,85,32,7,6,189,70,60,31,18,8,2,0
737,8710000US3612468,"ZCTA5 12468, New York",441,372,105,158,39,46,18,2,4,69,26,21,10,3,7,1,1
738,8710000US3612469,"ZCTA5 12469, New York",293,257,86,97,34,22,10,4,4,36,12,15,5,3,1,0,0
739,8710000US3612470,"ZCTA5 12470, New York",215,148,27,57,26,25,6,5,2,67,40,13,6,5,3,0,0
740,8710000US3612471,"ZCTA5 12471, New York",87,64,19,26,11,5,2,0,1,23,7,10,5,0,0,0,1
741,8710000US3612472,"ZCTA5 12472, New York",647,397,106,143,63,51,20,8,6,250,143,62,27,16,1,1,0
742,8710000US3612473,"ZCTA5 12473, New York",335,266,68,111,43,24,13,4,3,69,25,16,13,9,3,2,1
743,8710000US3612474,"ZCTA5 12474, New York",527,407,115,194,51,26,19,2,0,120,55,26,16,15,4,4,0
744,8710000US3612475,"ZCTA5 12475, New York",145,110,24,42,23,15,4,1,1,35,7,19,7,2,0,0,0
745,8710000US3612477,"ZCTA5 12477, New York",7321,5200,1220,1959,909,715,271,95,31,2121,968,597,276,174,79,18,9
746,8710000US3612480,"ZCTA5 12480, New York",286,225,81,90,29,18,6,1,0,61,28,18,7,6,0,2,0
747,8710000US3612481,"ZCTA5 12481, New York",563,462,116,199,72,50,18,4,3,101,47,24,19,9,2,0,0
748,8710000US3612482,"ZCTA5 12482, New York",268,209,65,76,31,25,5,6,1,59,25,20,5,3,5,1,0
749,8710000US3612483,"ZCTA5 12483, New York",93,63,18,18,10,8,8,1,0,30,16,7,3,2,2,0,0
750,8710000US3612484,"ZCTA5 12484, New York",1075,937,213,370,173,126,41,9,5,138,60,45,19,9,3,2,0
751,8710000US3612485,"ZCTA5 12485, New York",386,211,75,81,25,23,4,3,0,175,79,57,15,12,8,1,3
752,8710000US3612486,"ZCTA5 12486, New York",590,498,104,190,91,80,22,10,1,92,30,32,19,9,2,0,0
753,8710000US3612487,"ZCTA5 12487, New York",1151,791,161,325,141,103,46,13,2,360,160,118,53,22,3,0,4
754,8710000US3612489,"ZCTA5 12489, New York",192,155,31,65,31,17,10,1,0,37,11,6,8,8,1,2,1
755,8710000US3612490,"ZCTA5 12490, New York",44,34,7,18,3,2,3,1,0,10,5,2,0,0,3,0,0
756,8710000US3612491,"ZCTA5 12491, New York",685,587,153,240,92,70,24,4,4,98,42,31,13,6,5,1,0
757,8710000US3612492,"ZCTA5 12492, New York",115,93,26,41,11,7,4,2,2,22,10,8,1,2,1,0,0
758,8710000US3612493,"ZCTA5 12493, New York",161,87,17,36,14,10,6,4,0,74,38,20,7,7,1,1,0
759,8710000US3612494,"ZCTA5 12494, New York",338,281,85,110,48,28,7,2,1,57,23,21,7,5,0,1,0
760,8710000US3612495,"ZCTA5 12495, New York",143,120,40,63,9,8,0,0,0,23,18,4,1,0,0,0,0
761,8710000US3612496,"ZCTA5 12496, New York",707,516,142,222,70,52,22,6,2,191,103,34,29,12,7,2,4
762,8710000US3612498,"ZCTA5 12498, New York",2228,1677,522,755,218,124,47,6,5,551,334,139,46,22,7,2,1
763,8710000US3612501,"ZCTA5 12501, New York",845,552,144,217,78,62,29,16,6,293,125,75,46,21,18,4,4
764,8710000US3612502,"ZCTA5 12502, New York",469,383,95,160,57,49,10,10,2,86,32,17,20,9,6,1,1
765,8710000US3612503,"ZCTA5 12503, New York",299,247,50,124,26,28,12,5,2,52,14,11,10,11,5,0,1
766,8710000US3612504,"ZCTA5 12504, New York",27,7,2,3,2,0,0,0,0,20,6,6,4,3,1,0,0
767,8710000US3612507,"ZCTA5 12507, New York",55,39,13,14,7,4,1,0,0,16,5,4,4,2,0,1,0
768,8710000US3612508,"ZCTA5 12508, New York",4799,3059,763,1133,510,418,169,46,20,1740,884,456,193,126,39,30,12
769,8710000US3612512,"ZCTA5 12512, New York",52,42,14,19,3,4,1,0,1,10,9,0,0,0,1,0,0
770,8710000US3612513,"ZCTA5 12513, New York",305,242,75,101,29,24,10,2,1,63,37,19,3,2,1,0,1
771,8710000US3612514,"ZCTA5 12514, New York",1058,945,204,353,149,154,51,21,13,113,41,30,16,11,10,2,3
772,8710000US3612515,"ZCTA5 12515, New York",491,348,73,113,68,55,25,8,6,143,58,39,27,10,6,1,2
773,8710000US3612516,"ZCTA5 12516, New York",650,511,132,205,84,61,14,11,4,139,42,53,23,15,2,2,2
774,8710000US3612517,"ZCTA5 12517, New York",195,134,43,57,14,15,5,0,0,61,23,9,15,8,4,0,2
775,8710000US3612518,"ZCTA5 12518, New York",2055,1411,248,473,259,273,112,40,6,644,316,179,73,45,21,8,2
776,8710000US3612520,"ZCTA5 12520, New York",1120,816,126,310,141,156,61,15,7,304,153,80,38,22,8,2,1
777,8710000US3612521,"ZCTA5 12521, New York",643,534,138,219,76,68,25,6,2,109,41,25,18,14,5,3,3
778,8710000US3612522,"ZCTA5 12522, New York",1835,1395,354,548,195,197,61,27,13,440,185,109,68,37,22,12,7
779,8710000US3612523,"ZCTA5 12523, New York",735,556,141,226,92,65,22,9,1,179,61,52,42,15,8,1,0
780,8710000US3612524,"ZCTA5 12524, New York",4776,3510,950,1243,531,495,186,77,28,1266,623,384,124,84,40,8,3
781,8710000US3612525,"ZCTA5 12525, New York",1210,934,183,347,185,134,56,20,9,276,128,61,55,26,2,3,1
782,8710000US3612526,"ZCTA5 12526, New York",1424,1061,233,441,151,147,65,20,4,363,151,105,48,32,19,3,5
783,8710000US3612527,"ZCTA5 12527, New York",37,20,4,7,2,6,1,0,0,17,7,4,5,1,0,0,0
784,8710000US3612528,"ZCTA5 12528, New York",4376,3110,639,1131,537,510,199,70,24,1266,512,373,198,112,51,9,11
785,8710000US3612529,"ZCTA5 12529, New York",1148,893,220,426,108,83,42,7,7,255,90,74,41,32,14,2,2
786,8710000US3612530,"ZCTA5 12530, New York",50,33,11,10,6,3,2,1,0,17,3,7,6,0,1,0,0
787,8710000US3612531,"ZCTA5 12531, New York",1113,925,140,288,178,193,84,29,13,188,73,52,33,14,10,4,2
788,8710000US3612533,"ZCTA5 12533, New York",7175,6426,789,2094,1192,1380,670,211,90,749,248,224,115,98,41,15,8
789,8710000US3612534,"ZCTA5 12534, New York",6149,4066,1155,1661,614,416,146,48,26,2083,958,578,273,154,64,42,14
790,8710000US3612538,"ZCTA5 12538, New York",4728,3459,761,1358,566,500,178,64,32,1269,617,350,154,92,33,14,9
791,8710000US3612540,"ZCTA5 12540, New York",2381,2151,300,667,426,436,214,82,26,230,80,55,43,30,14,5,3
792,8710000US3612542,"ZCTA5 12542, New York",1972,1396,233,473,282,255,94,43,16,576,253,151,88,54,20,7,3
793,8710000US3612543,"ZCTA5 12543, New York",776,455,73,143,81,92,43,13,10,321,148,75,44,37,13,2,2
794,8710000US3612545,"ZCTA5 12545, New York",1813,1070,254,451,160,116,63,16,10,743,391,177,91,59,20,4,1
795,8710000US3612546,"ZCTA5 12546, New York",1146,826,206,359,111,93,36,13,8,320,132,87,48,23,21,5,4
796,8710000US3612547,"ZCTA5 12547, New York",957,750,136,254,154,124,52,23,7,207,78,57,29,31,6,5,1
797,8710000US3612548,"ZCTA5 12548, New York",462,325,49,110,64,71,16,9,6,137,60,36,15,11,12,3,0
798,8710000US3612549,"ZCTA5 12549, New York",3102,2428,369,796,447,477,221,75,43,674,280,204,93,57,27,10,3
799,8710000US3612550,"ZCTA5 12550, New York",9479,7310,1669,2740,1271,1067,366,130,67,2169,976,584,297,169,88,28,27
800,8710000US3612553,"ZCTA5 12553, New York",6506,5033,1237,1719,872,706,348,113,38,1473,588,432,221,158,47,18,9
801,8710000US3612561,"ZCTA5 12561, New York",5376,3568,816,1281,641,533,192,70,35,1808,738,579,238,131,64,35,23
802,8710000US3612563,"ZCTA5 12563, New York",2041,1754,323,534,320,345,168,43,21,287,111,97,40,24,7,5,3
803,8710000US3612564,"ZCTA5 12564, New York",2349,1849,359,633,346,328,118,51,14,500,251,153,50,26,17,3,0
804,8710000US3612565,"ZCTA5 12565, New York",569,292,64,106,45,40,26,8,3,277,122,68,35,28,20,4,0
805,8710000US3612566,"ZCTA5 12566, New York",3511,2735,488,905,517,494,220,70,41,776,296,201,134,90,34,15,6
806,8710000US3612567,"ZCTA5 12567, New York",1096,834,201,340,151,88,38,11,5,262,102,68,48,26,10,7,1
807,8710000US3612569,"ZCTA5 12569, New York",3504,2570,444,931,496,451,189,45,14,934,375,305,134,79,28,9,4
808,8710000US3612570,"ZCTA5 12570, New York",2282,2056,268,612,376,476,222,80,22,226,82,74,37,20,9,4,0
809,8710000US3612571,"ZCTA5 12571, New York",3661,2836,566,1089,481,464,160,59,17,825,366,229,115,73,25,11,6
810,8710000US3612572,"ZCTA5 12572, New York",3529,2577,663,1118,342,318,94,31,11,952,562,234,76,51,19,7,3
811,8710000US3612574,"ZCTA5 12574, New York",143,96,27,40,18,9,1,0,1,47,25,17,3,2,0,0,0
812,8710000US3612575,"ZCTA5 12575, New York",635,573,61,176,130,120,61,14,11,62,19,17,12,11,2,1,0
813,8710000US3612577,"ZCTA5 12577, New York",580,498,56,157,95,108,52,22,8,82,38,22,6,14,2,0,0
814,8710000US3612578,"ZCTA5 12578, New York",829,686,104,271,105,112,58,29,7,143,58,40,20,14,8,1,2
815,8710000US3612580,"ZCTA5 12580, New York",1496,1178,193,501,193,186,75,23,7,318,151,67,48,27,16,5,4
816,8710000US3612581,"ZCTA5 12581, New York",884,655,180,271,81,77,27,16,3,229,90,78,31,22,6,2,0
817,8710000US3612582,"ZCTA5 12582, New York",1276,1149,122,367,238,258,118,34,12,127,46,37,12,22,5,4,1
818,8710000US3612583,"ZCTA5 12583, New York",868,578,136,200,82,105,33,12,10,290,125,81,37,29,12,5,1
819,8710000US3612585,"ZCTA5 12585, New York",282,238,30,85,49,46,25,3,0,44,15,13,4,7,2,0,3
820,8710000US3612586,"ZCTA5 12586, New York",3562,2655,460,913,482,473,214,61,52,907,318,265,129,120,40,21,14
821,8710000US3612589,"ZCTA5 12589, New York",3878,3122,447,1052,616,633,257,75,42,756,257,229,118,83,43,20,6
822,8710000US3612590,"ZCTA5 12590, New York",10394,7947,1468,2878,1379,1376,589,177,80,2447,1079,745,305,201,81,24,12
823,8710000US3612592,"ZCTA5 12592, New York",494,344,89,137,51,41,17,4,5,150,65,38,25,10,6,5,1
824,8710000US3612594,"ZCTA5 12594, New York",1230,929,139,304,186,186,86,20,8,301,117,80,47,28,20,5,4
825,8710000US3612601,"ZCTA5 12601, New York",8985,4935,1339,1772,807,611,271,88,47,4050,2205,965,432,255,116,52,25
826,8710000US3612603,"ZCTA5 12603, New York",12316,9869,2174,3667,1623,1500,659,174,72,2447,1070,710,323,199,102,30,13
827,8710000US3612604,"ZCTA5 12604, New York",2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
828,8710000US3612701,"ZCTA5 12701, New York",2571,1533,434,647,219,131,71,22,9,1038,521,235,110,89,56,19,8
829,8710000US3612719,"ZCTA5 12719, New York",424,340,90,129,55,42,18,5,1,84,35,23,11,7,3,5,0
830,8710000US3612720,"ZCTA5 12720, New York",71,55,15,25,7,6,2,0,0,16,8,4,3,1,0,0,0
831,8710000US3612721,"ZCTA5 12721, New York",2128,1707,290,578,320,298,153,46,22,421,165,111,59,49,27,5,5
832,8710000US3612722,"ZCTA5 12722, New York",67,57,18,21,10,4,4,0,0,10,5,3,1,1,0,0,0
833,8710000US3612723,"ZCTA5 12723, New York",628,504,148,237,69,32,13,2,3,124,56,34,13,12,4,5,0
834,8710000US3612724,"ZCTA5 12724, New York",111,99,32,43,12,9,1,0,2,12,8,2,2,0,0,0,0
835,8710000US3612725,"ZCTA5 12725, New York",116,80,21,42,6,9,2,0,0,36,13,11,4,5,1,2,0
836,8710000US3612726,"ZCTA5 12726, New York",451,378,95,154,69,41,13,5,1,73,21,21,13,8,5,2,3
837,8710000US3612729,"ZCTA5 12729, New York",621,460,99,164,97,59,26,12,3,161,30,48,33,26,21,2,1
838,8710000US3612732,"ZCTA5 12732, New York",343,282,85,128,33,23,8,3,2,61,27,16,9,3,3,2,1
839,8710000US3612733,"ZCTA5 12733, New York",164,62,13,16,13,5,7,3,5,102,16,16,6,9,7,9,39
840,8710000US3612734,"ZCTA5 12734, New York",270,205,62,73,38,19,8,2,3,65,18,26,12,3,5,1,0
841,8710000US3612736,"ZCTA5 12736, New York",48,42,10,21,4,5,2,0,0,6,2,1,3,0,0,0,0
842,8710000US3612737,"ZCTA5 12737, New York",685,579,145,212,97,73,35,11,6,106,23,29,25,13,8,7,1
843,8710000US3612738,"ZCTA5 12738, New York",112,86,22,34,17,6,5,1,1,26,12,4,5,5,0,0,0
844,8710000US3612740,"ZCTA5 12740, New York",761,602,154,247,86,70,34,10,1,159,61,48,29,12,8,0,1
845,8710000US3612741,"ZCTA5 12741, New York",148,99,34,38,13,7,6,1,0,49,23,9,4,6,2,4,1
846,8710000US3612742,"ZCTA5 12742, New York",61,37,13,13,4,5,2,0,0,24,9,7,3,4,0,1,0
847,8710000US3612743,"ZCTA5 12743, New York",153,113,30,51,12,11,6,2,1,40,13,11,6,5,2,2,1
848,8710000US3612745,"ZCTA5 12745, New York",71,43,8,17,6,9,2,1,0,28,10,7,8,2,0,0,1
849,8710000US3612746,"ZCTA5 12746, New York",295,246,53,84,37,42,20,5,5,49,6,15,16,3,4,3,2
850,8710000US3612747,"ZCTA5 12747, New York",454,329,63,130,71,40,17,6,2,125,40,31,30,17,5,1,1
851,8710000US3612748,"ZCTA5 12748, New York",783,603,148,241,89,84,32,5,4,180,67,54,24,20,10,4,1
852,8710000US3612749,"ZCTA5 12749, New York",128,78,18,32,17,7,2,2,0,50,33,13,0,1,3,0,0
853,8710000US3612750,"ZCTA5 12750, New York",73,60,12,30,7,5,5,1,0,13,1,6,1,3,1,1,0
854,8710000US3612751,"ZCTA5 12751, New York",240,114,38,42,9,8,2,4,11,126,36,26,15,5,10,7,27
855,8710000US3612752,"ZCTA5 12752, New York",115,76,23,35,9,7,2,0,0,39,19,12,4,3,0,1,0
856,8710000US3612754,"ZCTA5 12754, New York",2120,1259,358,490,178,133,64,22,14,861,434,210,100,60,33,13,11
857,8710000US3612758,"ZCTA5 12758, New York",1489,1157,296,502,165,119,42,24,9,332,111,85,56,44,23,11,2
858,8710000US3612759,"ZCTA5 12759, New York",448,317,81,105,42,43,32,11,3,131,48,33,18,15,6,8,3
859,8710000US3612760,"ZCTA5 12760, New York",204,167,49,67,24,22,3,1,1,37,15,11,7,3,1,0,0
860,8710000US3612762,"ZCTA5 12762, New York",158,117,22,50,20,14,8,2,1,41,8,14,10,5,4,0,0
861,8710000US3612763,"ZCTA5 12763, New York",323,266,63,120,33,28,13,6,3,57,31,12,5,4,3,1,1
862,8710000US3612764,"ZCTA5 12764, New York",709,595,183,239,76,63,23,8,3,114,40,35,20,11,6,1,1
863,8710000US3612765,"ZCTA5 12765, New York",315,249,46,90,38,51,17,5,2,66,15,24,11,10,6,0,0
864,8710000US3612766,"ZCTA5 12766, New York",168,139,43,51,19,15,7,4,0,29,4,7,11,2,3,1,1
865,8710000US3612767,"ZCTA5 12767, New York",51,39,9,14,5,11,0,0,0,12,6,2,1,2,0,1,0
866,8710000US3612768,"ZCTA5 12768, New York",376,296,65,142,39,24,11,11,4,80,32,22,11,5,8,1,1
867,8710000US3612769,"ZCTA5 12769, New York",95,75,22,30,11,10,1,1,0,20,10,5,2,3,0,0,0
868,8710000US3612770,"ZCTA5 12770, New York",113,93,28,34,12,10,6,2,1,20,3,9,5,3,0,0,0
869,8710000US3612771,"ZCTA5 12771, New York",4756,2991,654,1015,534,448,219,87,34,1765,740,463,238,157,91,42,34
870,8710000US3612775,"ZCTA5 12775, New York",752,625,133,261,111,82,31,5,2,127,48,38,17,18,4,1,1
871,8710000US3612776,"ZCTA5 12776, New York",867,706,205,286,104,69,30,7,5,161,63,49,24,19,4,2,0
872,8710000US3612777,"ZCTA5 12777, New York",307,262,77,112,37,22,11,2,1,45,19,12,3,3,6,2,0
873,8710000US3612778,"ZCTA5 12778, New York",270,240,79,107,30,11,8,4,1,30,9,9,5,5,2,0,0
874,8710000US3612779,"ZCTA5 12779, New York",404,216,71,79,31,25,6,1,3,188,82,44,26,15,11,4,6
875,8710000US3612780,"ZCTA5 12780, New York",847,720,163,282,128,86,35,17,9,127,43,41,15,15,11,2,0
876,8710000US3612781,"ZCTA5 12781, New York",120,90,21,41,11,13,3,0,1,30,8,9,5,6,0,1,1
877,8710000US3612783,"ZCTA5 12783, New York",537,421,125,171,63,39,15,4,4,116,43,28,21,12,6,2,4
878,8710000US3612784,"ZCTA5 12784, New York",29,16,5,8,0,2,0,1,0,13,2,4,2,3,1,1,0
879,8710000US3612785,"ZCTA5 12785, New York",341,292,51,122,50,50,9,6,4,49,9,14,17,5,1,2,1
880,8710000US3612786,"ZCTA5 12786, New York",258,214,59,106,25,15,6,2,1,44,13,14,8,5,2,1,1
881,8710000US3612787,"ZCTA5 12787, New York",160,108,24,51,15,10,5,2,1,52,23,14,11,4,0,0,0
882,8710000US3612788,"ZCTA5 12788, New York",726,548,145,202,89,72,29,6,5,178,46,59,35,17,14,4,3
883,8710000US3612789,"ZCTA5 12789, New York",532,326,111,116,33,35,17,9,5,206,100,45,26,15,9,6,5
884,8710000US3612790,"ZCTA5 12790, New York",1721,1317,387,492,203,154,59,17,5,404,158,117,53,41,25,6,4
