"GEO_ID","NAME","H013001","H013002","H013003","H013004","H013005","H013006","H013007","H013008"
"8710000US3610469","ZCTA5 10469, New York","22554","5587","5789","4263","3382","1966","843","724"
"8710000US3612741","ZCTA5 12741, New York","157","59","51","19","14","8","5","1"
"8710000US3614618","ZCTA5 14618, New York","8416","2439","3045","1275","1148","361","101","47"
"8710000US3610021","ZCTA5 10021, New York","24734","13473","7395","1982","1403","389","73","19"
"8710000US3610914","ZCTA5 10914, New York","142","20","50","29","20","15","5","3"
"8710000US3612197","ZCTA5 12197, New York","958","281","388","131","83","36","25","14"
"8710000US3613485","ZCTA5 13485, New York","443","102","173","65","60","23","10","10"
"8710000US3611003","ZCTA5 11003, New York","12295","2100","2813","2175","2192","1495","745","775"
"8710000US3612070","ZCTA5 12070, New York","571","137","226","97","61","30","15","5"
"8710000US3612972","ZCTA5 12972, New York","2391","457","873","463","368","168","46","16"
"8710000US3614807","ZCTA5 14807, New York","1248","302","492","198","144","71","29","12"
"8710000US3612434","ZCTA5 12434, New York","332","118","106","47","40","13","3","5"
"8710000US3610030","ZCTA5 10030, New York","11395","4745","2819","1636","1133","560","254","248"
"8710000US3611793","ZCTA5 11793, New York","10791","1708","3080","2029","2305","1163","371","135"
"8710000US3613672","ZCTA5 13672, New York","279","93","119","25","20","17","4","1"
"8710000US3614621","ZCTA5 14621, New York","12861","4542","2999","2019","1588","937","435","341"
"8710000US3610115","ZCTA5 10115, New York","0","0","0","0","0","0","0","0"
"8710000US3612563","ZCTA5 12563, New York","2399","470","711","437","448","218","76","39"
"8710000US3610460","ZCTA5 10460, New York","19512","5173","4373","3808","2887","1728","802","741"
"8710000US3614433","ZCTA5 14433, New York","1723","406","597","293","210","130","40","47"
"8710000US3612769","ZCTA5 12769, New York","113","34","43","17","15","2","2","0"
"8710000US3614606","ZCTA5 14606, New York","11303","3278","3511","2009","1409","677","262","157"
"8710000US3614625","ZCTA5 14625, New York","4522","1324","1757","671","516","179","48","27"
"8710000US3612168","ZCTA5 12168, New York","822","230","301","134","100","37","10","10"
"8710000US3612767","ZCTA5 12767, New York","52","15","16","7","13","0","1","0"
"8710000US3612589","ZCTA5 12589, New York","4774","851","1492","893","894","417","142","85"
"8710000US3614203","ZCTA5 14203, New York","818","519","180","70","31","12","5","1"
"8710000US3613138","ZCTA5 13138, New York","22","8","4","0","7","2","0","1"
"8710000US3613101","ZCTA5 13101, New York","960","195","367","172","129","62","25","10"
"8710000US3613489","ZCTA5 13489, New York","259","63","94","42","33","19","6","2"
"8710000US3613826","ZCTA5 13826, New York","23","5","10","3","4","0","0","1"
"8710000US3614226","ZCTA5 14226, New York","12485","3937","4380","1885","1499","581","149","54"
"8710000US3612059","ZCTA5 12059, New York","672","145","287","112","82","33","8","5"
"8710000US3612068","ZCTA5 12068, New York","1259","317","456","200","185","59","23","19"
"8710000US3613053","ZCTA5 13053, New York","1973","480","672","330","354","90","28","19"
"8710000US3611747","ZCTA5 11747, New York","7221","1530","2576","1040","1282","549","159","85"
"8710000US3612864","ZCTA5 12864, New York","18","5","9","3","1","0","0","0"
"8710000US3613425","ZCTA5 13425, New York","802","206","295","134","103","42","15","7"
"8710000US3614174","ZCTA5 14174, New York","2354","584","890","371","323","131","34","21"
"8710000US3611109","ZCTA5 11109, New York","1975","809","869","228","56","10","3","0"
"8710000US3613493","ZCTA5 13493, New York","741","136","271","125","113","58","19","19"
"8710000US3611730","ZCTA5 11730, New York","4891","840","1337","938","1026","518","151","81"
"8710000US3614034","ZCTA5 14034, New York","704","170","270","103","96","38","15","12"
"8710000US3612518","ZCTA5 12518, New York","2278","609","715","375","353","157","55","14"
"8710000US3612965","ZCTA5 12965, New York","187","39","76","19","28","16","2","7"
"8710000US3613861","ZCTA5 13861, New York","169","28","74","35","16","13","1","2"
"8710000US3614168","ZCTA5 14168, New York","14","2","7","2","2","0","1","0"
"8710000US3612922","ZCTA5 12922, New York","32","10","16","3","2","0","1","0"
"8710000US3611692","ZCTA5 11692, New York","6195","1601","1544","1214","826","549","240","221"
"8710000US3612525","ZCTA5 12525, New York","1313","333","423","264","186","69","26","12"
"8710000US3613352","ZCTA5 13352, New York","29","10","10","4","3","1","1","0"
"8710000US3614218","ZCTA5 14218, New York","8593","3483","2602","1101","779","348","160","120"
"8710000US3610570","ZCTA5 10570, New York","4201","856","1225","760","893","344","90","33"
"8710000US3613368","ZCTA5 13368, New York","457","117","174","72","55","26","7","6"
"8710000US3610598","ZCTA5 10598, New York","10293","2102","3054","1877","2059","873","231","97"
"8710000US3613068","ZCTA5 13068, New York","2146","524","844","363","275","89","35","16"
"8710000US3612859","ZCTA5 12859, New York","815","126","313","164","137","44","21","10"
"8710000US3613322","ZCTA5 13322, New York","423","91","156","78","59","32","6","1"
"8710000US3614729","ZCTA5 14729, New York","380","108","138","60","30","25","8","11"
"8710000US3612987","ZCTA5 12987, New York","90","24","40","16","6","3","1","0"
"8710000US3614091","ZCTA5 14091, New York","407","82","154","70","56","27","10","8"
"8710000US3614847","ZCTA5 14847, New York","970","252","385","144","116","33","24","16"
"8710000US3613841","ZCTA5 13841, New York","211","54","79","31","24","17","4","2"
"8710000US3614569","ZCTA5 14569, New York","2618","848","882","405","289","117","52","25"
"8710000US3610169","ZCTA5 10169, New York","0","0","0","0","0","0","0","0"
"8710000US3612998","ZCTA5 12998, New York","216","68","65","36","24","16","6","1"
"8710000US3613118","ZCTA5 13118, New York","2124","523","772","344","299","120","46","20"
"8710000US3614206","ZCTA5 14206, New York","9443","3713","2785","1395","893","419","145","93"
"8710000US3612789","ZCTA5 12789, New York","762","282","231","92","72","40","24","21"
"8710000US3612464","ZCTA5 12464, New York","514","208","185","62","45","11","3","0"
"8710000US3613328","ZCTA5 13328, New York","516","128","189","91","69","26","11","2"
"8710000US3610154","ZCTA5 10154, New York","0","0","0","0","0","0","0","0"
"8710000US3612839","ZCTA5 12839, New York","5528","1536","1952","892","696","294","99","59"
"8710000US3614136","ZCTA5 14136, New York","2020","552","714","330","261","107","31","25"
"8710000US3614131","ZCTA5 14131, New York","2116","538","741","354","297","137","32","17"
"8710000US3610591","ZCTA5 10591, New York","8491","2506","2565","1334","1197","523","216","150"
"8710000US3611770","ZCTA5 11770, New York","69","25","29","8","5","2","0","0"
"8710000US3612436","ZCTA5 12436, New York","190","63","73","24","21","3","5","1"
"8710000US3612517","ZCTA5 12517, New York","208","68","66","32","27","11","1","3"
"8710000US3612190","ZCTA5 12190, New York","296","88","129","36","25","12","5","1"
"8710000US3611557","ZCTA5 11557, New York","2782","535","906","478","503","236","75","49"
"8710000US3612549","ZCTA5 12549, New York","3551","711","1094","621","626","321","110","68"
"8710000US3612953","ZCTA5 12953, New York","4781","1507","1662","729","550","195","91","47"
"8710000US3612586","ZCTA5 12586, New York","4377","898","1352","768","765","365","127","102"
"8710000US3611210","ZCTA5 11210, New York","20653","5133","5134","3551","2736","1839","1152","1108"
"8710000US3611719","ZCTA5 11719, New York","1211","225","517","189","166","70","26","18"
"8710000US3613040","ZCTA5 13040, New York","1052","230","369","188","153","75","24","13"
"8710000US3614591","ZCTA5 14591, New York","660","126","258","112","99","40","12","13"
"8710000US3611787","ZCTA5 11787, New York","12271","2322","3652","2170","2462","1215","327","123"
"8710000US3613813","ZCTA5 13813, New York","367","82","128","59","57","26","8","7"
"8710000US3610921","ZCTA5 10921, New York","1458","261","455","287","269","120","48","18"
"8710000US3612077","ZCTA5 12077, New York","2340","575","790","394","383","148","41","9"
"8710000US3612765","ZCTA5 12765, New York","331","65","117","54","62","25","5","3"
"8710000US3613633","ZCTA5 13633, New York","113","20","34","22","18","12","1","6"
"8710000US3612092","ZCTA5 12092, New York","546","136","212","98","63","29","3","5"
"8710000US3613607","ZCTA5 13607, New York","848","312","304","104","75","42","9","2"
"8710000US3613684","ZCTA5 13684, New York","449","113","169","59","62","28","14","4"
"8710000US3612136","ZCTA5 12136, New York","350","95","145","50","39","16","3","2"
"8710000US3613160","ZCTA5 13160, New York","784","177","309","134","89","50","19","6"
"8710000US3612745","ZCTA5 12745, New York","72","19","24","14","11","2","1","1"
"8710000US3613329","ZCTA5 13329, New York","1584","424","592","248","207","68","29","16"
"8710000US3613441","ZCTA5 13441, New York","15","15","0","0","0","0","0","0"
"8710000US3614304","ZCTA5 14304, New York","13419","4547","4479","2080","1489","575","165","84"
"8710000US3613214","ZCTA5 13214, New York","3160","1043","1079","489","360","122","43","24"
"8710000US3613346","ZCTA5 13346, New York","2007","646","718","316","197","82","22","26"
"8710000US3613492","ZCTA5 13492, New York","4934","1483","1695","765","661","244","68","18"
"8710000US3613660","ZCTA5 13660, New York","691","134","245","135","103","48","16","10"
"8710000US3612809","ZCTA5 12809, New York","1330","276","529","215","185","87","28","10"
"8710000US3612970","ZCTA5 12970, New York","129","34","54","19","14","7","0","1"
"8710000US3614228","ZCTA5 14228, New York","8820","2874","2858","1274","1225","405","128","56"
"8710000US3614744","ZCTA5 14744, New York","378","91","131","52","46","25","17","16"
"8710000US3611702","ZCTA5 11702, New York","5453","1276","1724","962","898","417","128","48"
"8710000US3612482","ZCTA5 12482, New York","295","96","103","43","31","13","7","2"
"8710000US3611354","ZCTA5 11354, New York","20120","5151","5992","3899","2891","1229","562","396"
"8710000US3613073","ZCTA5 13073, New York","2494","594","921","415","326","146","56","36"
"8710000US3611413","ZCTA5 11413, New York","12227","2132","2980","2567","2113","1293","618","524"
"8710000US3612771","ZCTA5 12771, New York","5573","1589","1661","921","745","393","175","89"
"8710000US3612575","ZCTA5 12575, New York","738","91","218","162","154","79","18","16"
"8710000US3612916","ZCTA5 12916, New York","839","211","311","104","128","57","14","14"
"8710000US3611590","ZCTA5 11590, New York","13870","2830","3791","2192","2113","1193","619","1132"
"8710000US3612458","ZCTA5 12458, New York","932","278","317","154","113","39","17","14"
"8710000US3613740","ZCTA5 13740, New York","249","61","120","34","25","5","3","1"
"8710000US3610553","ZCTA5 10553, New York","3499","818","898","680","529","298","144","132"
"8710000US3611762","ZCTA5 11762, New York","7510","1086","2204","1506","1643","787","206","78"
"8710000US3614841","ZCTA5 14841, New York","389","96","170","54","45","13","7","4"
"8710000US3613635","ZCTA5 13635, New York","438","114","166","61","55","27","7","8"
"8710000US3614472","ZCTA5 14472, New York","3319","732","1193","524","568","210","75","17"
"8710000US3610029","ZCTA5 10029, New York","29378","10151","8214","4730","3109","1687","796","691"
"8710000US3612435","ZCTA5 12435, New York","139","37","59","24","6","7","3","3"
"8710000US3613403","ZCTA5 13403, New York","1631","388","611","246","247","96","32","11"
"8710000US3611569","ZCTA5 11569, New York","581","165","204","94","72","30","12","4"
"8710000US3614884","ZCTA5 14884, New York","132","53","47","14","11","3","3","1"
"8710000US3610596","ZCTA5 10596, New York","683","186","220","112","105","37","12","11"
"8710000US3613670","ZCTA5 13670, New York","185","48","83","23","16","9","4","2"
"8710000US3613760","ZCTA5 13760, New York","19290","6342","6745","2849","2136","815","257","146"
"8710000US3614481","ZCTA5 14481, New York","759","174","319","129","90","30","12","5"
"8710000US3614522","ZCTA5 14522, New York","3874","955","1482","606","513","217","80","21"
"8710000US3613655","ZCTA5 13655, New York","1283","358","323","243","155","127","51","26"
"8710000US3612729","ZCTA5 12729, New York","700","147","236","141","96","53","14","13"
"8710000US3613321","ZCTA5 13321, New York","486","167","173","80","43","16","5","2"
"8710000US3614125","ZCTA5 14125, New York","1390","306","456","243","223","100","37","25"
"8710000US3612849","ZCTA5 12849, New York","140","21","60","29","16","8","4","2"
"8710000US3613849","ZCTA5 13849, New York","1949","537","786","282","209","83","34","18"
"8710000US3613682","ZCTA5 13682, New York","315","53","114","58","51","22","11","6"
"8710000US3610306","ZCTA5 10306, New York","20856","5242","6027","3718","3536","1561","507","265"
"8710000US3612140","ZCTA5 12140, New York","640","124","222","123","121","34","9","7"
"8710000US3613734","ZCTA5 13734, New York","854","174","318","140","118","66","22","16"
"8710000US3614840","ZCTA5 14840, New York","1407","420","610","185","129","37","21","5"
"8710000US3612976","ZCTA5 12976, New York","115","25","53","23","11","2","1","0"
"8710000US3613302","ZCTA5 13302, New York","572","109","197","98","91","41","23","13"
"8710000US3613472","ZCTA5 13472, New York","142","36","71","16","14","2","3","0"
"8710000US3611231","ZCTA5 11231, New York","15216","5248","5311","2401","1534","465","143","114"
"8710000US3612833","ZCTA5 12833, New York","1707","343","640","325","257","99","33","10"
"8710000US3614130","ZCTA5 14130, New York","92","20","28","13","17","8","3","3"
"8710000US3614708","ZCTA5 14708, New York","69","15","28","7","9","6","3","1"
"8710000US3611950","ZCTA5 11950, New York","4751","591","1106","921","1002","606","298","227"
"8710000US3612046","ZCTA5 12046, New York","321","67","128","54","40","25","4","3"
"8710000US3612470","ZCTA5 12470, New York","224","68","74","34","32","9","5","2"
"8710000US3613132","ZCTA5 13132, New York","1628","342","593","296","243","97","38","19"
"8710000US3611790","ZCTA5 11790, New York","4840","916","1524","827","968","411","131","63"
"8710000US3612069","ZCTA5 12069, New York","94","20","32","14","18","4","5","1"
"8710000US3612583","ZCTA5 12583, New York","949","278","302","131","152","51","20","15"
"8710000US3611359","ZCTA5 11359, New York","0","0","0","0","0","0","0","0"
"8710000US3611741","ZCTA5 11741, New York","9676","1763","3005","1804","1831","880","257","136"
"8710000US3612958","ZCTA5 12958, New York","757","156","285","137","128","36","9","6"
"8710000US3613411","ZCTA5 13411, New York","1293","351","486","176","151","77","34","18"
"8710000US3614435","ZCTA5 14435, New York","1204","285","488","192","157","54","18","10"
"8710000US3612412","ZCTA5 12412, New York","283","71","117","37","41","12","2","3"
"8710000US3614113","ZCTA5 14113, New York","264","58","97","39","35","24","5","6"
"8710000US3614220","ZCTA5 14220, New York","10175","3310","3244","1610","1152","567","193","99"
"8710000US3613675","ZCTA5 13675, New York","50","5","18","6","11","6","2","2"
"8710000US3613783","ZCTA5 13783, New York","1108","360","428","124","109","53","18","16"
"8710000US3614437","ZCTA5 14437, New York","3980","1106","1476","622","451","201","75","49"
"8710000US3614482","ZCTA5 14482, New York","3376","940","1183","554","429","195","55","20"
"8710000US3610704","ZCTA5 10704, New York","12465","4137","3721","1950","1454","716","308","179"
"8710000US3611416","ZCTA5 11416, New York","7227","1137","1521","1379","1370","916","459","445"
"8710000US3612209","ZCTA5 12209, New York","4197","1359","1289","683","497","220","93","56"
"8710000US3614103","ZCTA5 14103, New York","4398","1301","1478","667","560","232","98","62"
"8710000US3610019","ZCTA5 10019, New York","25905","14510","8163","2021","872","208","83","48"
"8710000US3612117","ZCTA5 12117, New York","1341","308","539","257","144","61","22","10"
"8710000US3612878","ZCTA5 12878, New York","312","82","129","51","31","16","1","2"
"8710000US3611518","ZCTA5 11518, New York","4159","1183","1234","681","623","323","83","32"
"8710000US3612465","ZCTA5 12465, New York","148","69","55","15","4","4","1","0"
"8710000US3611010","ZCTA5 11010, New York","8140","1650","2266","1468","1535","790","269","162"
"8710000US3612751","ZCTA5 12751, New York","316","95","83","37","23","22","15","41"
"8710000US3613044","ZCTA5 13044, New York","986","209","365","186","155","42","19","10"
"8710000US3614818","ZCTA5 14818, New York","722","168","307","102","90","41","8","6"
"8710000US3611030","ZCTA5 11030, New York","6196","1123","1967","1012","1233","626","186","49"
"8710000US3613690","ZCTA5 13690, New York","351","105","139","47","35","15","7","3"
"8710000US3614051","ZCTA5 14051, New York","7157","1318","2479","1239","1365","551","159","46"
"8710000US3614098","ZCTA5 14098, New York","1114","259","390","185","146","78","28","28"
"8710000US3610271","ZCTA5 10271, New York","0","0","0","0","0","0","0","0"
"8710000US3613428","ZCTA5 13428, New York","636","181","215","110","75","32","11","12"
"8710000US3611373","ZCTA5 11373, New York","31348","5936","7488","6028","5337","3084","1608","1867"
"8710000US3612177","ZCTA5 12177, New York","226","66","84","36","31","4","3","2"
"8710000US3612442","ZCTA5 12442, New York","477","198","172","50","35","16","3","3"
"8710000US3614041","ZCTA5 14041, New York","89","20","31","18","12","3","2","3"
"8710000US3613357","ZCTA5 13357, New York","4545","1332","1523","758","544","270","78","40"
"8710000US3613752","ZCTA5 13752, New York","358","110","148","50","32","11","6","1"
"8710000US3614478","ZCTA5 14478, New York","364","100","185","39","26","7","4","3"
"8710000US3611549","ZCTA5 11549, New York","0","0","0","0","0","0","0","0"
"8710000US3611694","ZCTA5 11694, New York","8276","3027","2389","1204","901","524","161","70"
"8710000US3613313","ZCTA5 13313, New York","207","59","60","39","27","14","5","3"
"8710000US3614167","ZCTA5 14167, New York","688","166","281","104","84","37","13","3"
"8710000US3614814","ZCTA5 14814, New York","787","185","320","113","108","41","15","5"
"8710000US3611552","ZCTA5 11552, New York","7289","1139","1910","1350","1318","864","386","322"
"8710000US3612165","ZCTA5 12165, New York","81","19","44","10","4","2","2","0"
"8710000US3612540","ZCTA5 12540, New York","2622","406","783","515","529","259","95","35"
"8710000US3612106","ZCTA5 12106, New York","953","265","382","139","110","38","17","2"
"8710000US3614511","ZCTA5 14511, New York","216","66","75","35","27","10","3","0"
"8710000US3611417","ZCTA5 11417, New York","9230","1808","2151","1725","1683","1002","483","378"
"8710000US3613845","ZCTA5 13845, New York","32","6","13","7","2","2","2","0"
"8710000US3613314","ZCTA5 13314, New York","170","38","61","28","29","6","3","5"
"8710000US3610537","ZCTA5 10537, New York","917","215","270","189","154","62","22","5"
"8710000US3610038","ZCTA5 10038, New York","9410","3777","3544","1152","610","188","65","74"
"8710000US3612487","ZCTA5 12487, New York","1260","351","477","210","139","53","21","9"
"8710000US3610505","ZCTA5 10505, New York","226","11","30","46","83","38","14","4"
"8710000US3611560","ZCTA5 11560, New York","2268","462","685","391","408","210","79","33"
"8710000US3611580","ZCTA5 11580, New York","12783","2449","3115","2341","2337","1390","603","548"
"8710000US3612461","ZCTA5 12461, New York","728","218","284","118","71","26","8","3"
"8710000US3614782","ZCTA5 14782, New York","921","213","329","147","129","67","23","13"
"8710000US3610923","ZCTA5 10923, New York","2940","574","848","564","483","272","103","96"
"8710000US3612495","ZCTA5 12495, New York","149","60","70","11","8","0","0","0"
"8710000US3614813","ZCTA5 14813, New York","1016","299","370","146","126","47","17","11"
"8710000US3610314","ZCTA5 10314, New York","30709","7238","9014","5563","4952","2420","897","625"
"8710000US3610594","ZCTA5 10594, New York","1656","262","510","329","330","159","44","22"
"8710000US3612061","ZCTA5 12061, New York","3651","944","1362","574","522","194","43","12"
"8710000US3612592","ZCTA5 12592, New York","546","168","187","84","61","29","10","7"
"8710000US3614716","ZCTA5 14716, New York","924","261","314","141","115","45","34","14"
"8710000US3611729","ZCTA5 11729, New York","9553","2002","2625","1699","1705","898","345","279"
"8710000US3614838","ZCTA5 14838, New York","769","150","313","142","100","42","12","10"
"8710000US3612486","ZCTA5 12486, New York","619","143","228","118","92","27","10","1"
"8710000US3613353","ZCTA5 13353, New York","44","17","20","3","1","2","1","0"
"8710000US3614883","ZCTA5 14883, New York","1657","387","639","277","218","81","46","9"
"8710000US3610969","ZCTA5 10969, New York","462","104","141","87","66","40","13","11"
"8710000US3611949","ZCTA5 11949, New York","5093","1159","1404","754","1020","521","145","90"
"8710000US3612208","ZCTA5 12208, New York","9562","3743","3142","1468","763","263","117","66"
"8710000US3612175","ZCTA5 12175, New York","273","78","96","45","33","10","6","5"
"8710000US3611947","ZCTA5 11947, New York","157","37","62","21","19","11","5","2"
"8710000US3612601","ZCTA5 12601, New York","15765","5373","4409","2451","1832","992","426","282"
"8710000US3612577","ZCTA5 12577, New York","667","100","199","120","141","68","27","12"
"8710000US3613083","ZCTA5 13083, New York","684","162","222","129","96","48","17","10"
"8710000US3611779","ZCTA5 11779, New York","13162","2764","3615","2420","2369","1249","463","282"
"8710000US3614767","ZCTA5 14767, New York","713","134","262","108","97","50","20","42"
"8710000US3611206","ZCTA5 11206, New York","28025","7255","7637","4933","3475","2028","1123","1574"
"8710000US3614464","ZCTA5 14464, New York","2800","560","984","508","444","204","73","27"
"8710000US3614709","ZCTA5 14709, New York","625","170","229","93","79","35","12","7"
"8710000US3613438","ZCTA5 13438, New York","1565","408","592","253","196","76","23","17"
"8710000US3613856","ZCTA5 13856, New York","2830","878","1001","441","300","143","43","24"
"8710000US3613318","ZCTA5 13318, New York","497","96","188","81","85","29","10","8"
"8710000US3614530","ZCTA5 14530, New York","2255","582","876","327","271","125","51","23"
"8710000US3614561","ZCTA5 14561, New York","1091","211","407","162","163","76","30","42"
"8710000US3610987","ZCTA5 10987, New York","1330","302","490","226","200","80","29","3"
"8710000US3612045","ZCTA5 12045, New York","232","65","74","36","31","18","7","1"
"8710000US3614111","ZCTA5 14111, New York","1297","327","452","200","182","78","43","15"
"8710000US3612017","ZCTA5 12017, New York","182","52","70","21","21","13","4","1"
"8710000US3610010","ZCTA5 10010, New York","16556","8814","5320","1525","700","140","41","16"
"8710000US3613026","ZCTA5 13026, New York","618","161","238","96","65","39","11","8"
"8710000US3614882","ZCTA5 14882, New York","1562","412","617","237","184","75","25","12"
"8710000US3611968","ZCTA5 11968, New York","4426","1294","1485","642","538","268","84","115"
"8710000US3612444","ZCTA5 12444, New York","249","85","116","24","15","8","1","0"
"8710000US3612865","ZCTA5 12865, New York","1485","346","602","232","182","79","32","12"
"8710000US3611547","ZCTA5 11547, New York","273","58","67","56","53","23","10","6"
"8710000US3612857","ZCTA5 12857, New York","218","53","98","33","22","10","2","0"
"8710000US3613804","ZCTA5 13804, New York","154","34","57","29","21","10","1","2"
"8710000US3614411","ZCTA5 14411, New York","5015","1436","1686","806","616","284","123","64"
"8710000US3612981","ZCTA5 12981, New York","917","203","344","183","136","40","9","2"
"8710000US3613488","ZCTA5 13488, New York","42","14","13","8","4","2","0","1"
"8710000US3614870","ZCTA5 14870, New York","4089","1256","1375","638","557","176","56","31"
"8710000US3612204","ZCTA5 12204, New York","3445","1423","1049","480","323","110","41","19"
"8710000US3612764","ZCTA5 12764, New York","770","244","293","104","81","35","9","4"
"8710000US3612845","ZCTA5 12845, New York","2085","631","817","298","230","78","22","9"
"8710000US3610992","ZCTA5 10992, New York","3339","705","855","634","670","325","103","47"
"8710000US3611713","ZCTA5 11713, New York","3462","664","1015","634","553","309","153","134"
"8710000US3612858","ZCTA5 12858, New York","28","7","14","6","0","0","1","0"
"8710000US3613335","ZCTA5 13335, New York","581","129","231","95","46","51","15","14"
"8710000US3613810","ZCTA5 13810, New York","508","140","212","78","50","21","4","3"
"8710000US3613863","ZCTA5 13863, New York","238","44","79","33","44","25","8","5"
"8710000US3612855","ZCTA5 12855, New York","108","24","45","18","15","5","1","0"
"8710000US3614037","ZCTA5 14037, New York","444","84","163","88","72","24","9","4"
"8710000US3612071","ZCTA5 12071, New York","112","30","46","15","13","3","2","3"
"8710000US3614054","ZCTA5 14054, New York","514","112","195","70","85","34","10","8"
"8710000US3614169","ZCTA5 14169, New York","67","23","22","8","10","4","0","0"
"8710000US3612542","ZCTA5 12542, New York","2236","533","702","413","363","139","58","28"
"8710000US3610462","ZCTA5 10462, New York","29855","9655","8014","5151","3687","1869","766","713"
"8710000US3610031","ZCTA5 10031, New York","20638","6426","5235","3445","2398","1452","803","879"
"8710000US3612490","ZCTA5 12490, New York","45","12","20","3","2","7","1","0"
"8710000US3614545","ZCTA5 14545, New York","70","15","23","17","14","1","0","0"
"8710000US3610526","ZCTA5 10526, New York","674","163","191","128","123","47","21","1"
"8710000US3612822","ZCTA5 12822, New York","2420","573","875","411","347","132","47","35"
"8710000US3613308","ZCTA5 13308, New York","1407","311","519","248","194","92","25","18"
"8710000US3610970","ZCTA5 10970, New York","3666","875","1244","660","484","237","98","68"
"8710000US3614894","ZCTA5 14894, New York","574","132","224","94","72","34","12","6"
"8710000US3612036","ZCTA5 12036, New York","94","22","44","9","10","6","2","1"
"8710000US3613651","ZCTA5 13651, New York","59","13","30","11","4","1","0","0"
"8710000US3613681","ZCTA5 13681, New York","325","68","115","49","43","31","12","7"
"8710000US3613082","ZCTA5 13082, New York","1993","533","726","313","264","95","43","19"
"8710000US3613140","ZCTA5 13140, New York","1724","369","664","304","202","120","36","29"
"8710000US3612754","ZCTA5 12754, New York","2877","987","889","404","297","180","63","57"
"8710000US3611435","ZCTA5 11435, New York","17724","4368","4350","3072","2702","1636","805","791"
"8710000US3611237","ZCTA5 11237, New York","15512","3055","3898","2851","2466","1558","760","924"
"8710000US3612530","ZCTA5 12530, New York","54","16","18","13","3","3","1","0"
"8710000US3610039","ZCTA5 10039, New York","10070","3481","2877","1679","1035","523","258","217"
"8710000US3614048","ZCTA5 14048, New York","6377","2130","2160","942","663","304","106","72"
"8710000US3612452","ZCTA5 12452, New York","107","45","37","11","11","2","0","1"
"8710000US3613502","ZCTA5 13502, New York","13811","4886","4361","2018","1484","644","256","162"
"8710000US3613652","ZCTA5 13652, New York","691","169","234","120","92","41","23","12"
"8710000US3613775","ZCTA5 13775, New York","682","180","280","83","93","26","15","5"
"8710000US3614519","ZCTA5 14519, New York","4503","940","1676","798","727","258","72","32"
"8710000US3611370","ZCTA5 11370, New York","9415","2015","2391","1746","1531","907","418","407"
"8710000US3613204","ZCTA5 13204, New York","8207","3060","2168","1281","801","465","232","200"
"8710000US3614864","ZCTA5 14864, New York","540","145","201","88","71","20","7","8"
"8710000US3614536","ZCTA5 14536, New York","271","59","108","48","30","15","6","5"
"8710000US3610004","ZCTA5 10004, New York","1692","803","571","188","106","16","6","2"
"8710000US3613801","ZCTA5 13801, New York","570","146","235","73","58","35","15","8"
"8710000US3613666","ZCTA5 13666, New York","103","25","36","17","14","9","0","2"
"8710000US3614201","ZCTA5 14201, New York","5732","3001","1433","600","348","186","79","85"
"8710000US3610458","ZCTA5 10458, New York","26201","6867","5923","4934","3920","2308","1154","1095"
"8710000US3611001","ZCTA5 11001, New York","9198","1887","2444","1727","1725","880","336","199"
"8710000US3612752","ZCTA5 12752, New York","120","45","47","13","12","2","1","0"
"8710000US3614706","ZCTA5 14706, New York","2557","674","967","385","319","140","48","24"
"8710000US3611211","ZCTA5 11211, New York","33489","9576","11119","5153","3085","1777","990","1789"
"8710000US3612118","ZCTA5 12118, New York","5883","1745","1988","1015","727","291","79","38"
"8710000US3611367","ZCTA5 11367, New York","14972","3964","4475","2595","1934","1043","549","412"
"8710000US3612474","ZCTA5 12474, New York","542","174","225","70","43","24","6","0"
"8710000US3612007","ZCTA5 12007, New York","26","5","15","1","4","0","1","0"
"8710000US3613440","ZCTA5 13440, New York","17161","5491","5747","2608","1990","884","281","160"
"8710000US3614261","ZCTA5 14261, New York","2","1","1","0","0","0","0","0"
"8710000US3611755","ZCTA5 11755, New York","4187","716","1235","781","837","396","153","69"
"8710000US3612522","ZCTA5 12522, New York","2091","589","714","320","286","103","57","22"
"8710000US3611412","ZCTA5 11412, New York","10691","2079","2423","2056","1686","1212","598","637"
"8710000US3611767","ZCTA5 11767, New York","4788","744","1435","861","1020","506","152","70"
"8710000US3611792","ZCTA5 11792, New York","2889","458","962","489","557","291","92","40"
"8710000US3610580","ZCTA5 10580, New York","5995","1370","1610","898","1173","682","199","63"
"8710000US3613794","ZCTA5 13794, New York","44","10","18","8","6","1","1","0"
"8710000US3614760","ZCTA5 14760, New York","8358","2984","2810","1165","854","359","136","50"
"8710000US3614845","ZCTA5 14845, New York","8501","2424","3117","1330","1040","408","143","39"
"8710000US3610576","ZCTA5 10576, New York","1861","320","678","298","364","156","33","12"
"8710000US3612443","ZCTA5 12443, New York","1554","369","605","265","199","88","19","9"
"8710000US3612837","ZCTA5 12837, New York","329","74","130","56","29","21","11","8"
"8710000US3612548","ZCTA5 12548, New York","552","129","169","96","102","35","14","7"
"8710000US3613832","ZCTA5 13832, New York","267","59","96","43","39","16","8","6"
"8710000US3613661","ZCTA5 13661, New York","612","122","225","109","87","41","14","14"
"8710000US3614062","ZCTA5 14062, New York","1346","333","508","217","200","58","16","14"
