"GEO_ID","NAME","H011I001","H011I002","H011I003","H011I004"
"id","Geographic Area Name","Population in occupied housing units","Population in occupied housing units!!Owned with a mortgage or a loan","Population in occupied housing units!!Owned free and clear","Population in occupied housing units!!Renter occupied"
"8710000US3613492","ZCTA5 13492, New York","11256","6716","2720","1820"
"8710000US3613493","ZCTA5 13493, New York","2028","1033","658","337"
"8710000US3613494","ZCTA5 13494, New York","307","158","108","41"
"8710000US3613495","ZCTA5 13495, New York","2001","934","487","580"
"8710000US3613501","ZCTA5 13501, New York","22875","9133","4788","8954"
"8710000US3613502","ZCTA5 13502, New York","25475","11368","6276","7831"
"8710000US3613601","ZCTA5 13601, New York","32154","13512","5545","13097"
"8710000US3613602","ZCTA5 13602, New York","289","2","0","287"
"8710000US3613603","ZCTA5 13603, New York","6282","3","32","6247"
"8710000US3613605","ZCTA5 13605, New York","4664","2606","1030","1028"
"8710000US3613606","ZCTA5 13606, New York","2621","1508","678","435"
"8710000US3613607","ZCTA5 13607, New York","1758","706","477","575"
"8710000US3613608","ZCTA5 13608, New York","1662","806","486","370"
"8710000US3613612","ZCTA5 13612, New York","2606","1346","517","743"
"8710000US3613613","ZCTA5 13613, New York","2641","1244","815","582"
"8710000US3613614","ZCTA5 13614, New York","357","122","117","118"
"8710000US3613615","ZCTA5 13615, New York","1235","727","211","297"
"8710000US3613616","ZCTA5 13616, New York","1464","428","285","751"
"8710000US3613617","ZCTA5 13617, New York","7990","3838","1929","2223"
"8710000US3613618","ZCTA5 13618, New York","1659","901","455","303"
"8710000US3613619","ZCTA5 13619, New York","9949","4688","1948","3313"
"8710000US3613620","ZCTA5 13620, New York","2137","1082","686","369"
"8710000US3613621","ZCTA5 13621, New York","644","323","227","94"
"8710000US3613622","ZCTA5 13622, New York","2354","1369","679","306"
"8710000US3613623","ZCTA5 13623, New York","49","17","25","7"
"8710000US3613624","ZCTA5 13624, New York","4511","2287","1019","1205"
"8710000US3613625","ZCTA5 13625, New York","1843","996","604","243"
"8710000US3613626","ZCTA5 13626, New York","2200","1115","590","495"
"8710000US3613628","ZCTA5 13628, New York","202","82","74","46"
"8710000US3613630","ZCTA5 13630, New York","1511","666","583","262"
"8710000US3613633","ZCTA5 13633, New York","338","124","169","45"
"8710000US3613634","ZCTA5 13634, New York","3826","2318","927","581"
"8710000US3613635","ZCTA5 13635, New York","1068","523","326","219"
"8710000US3613636","ZCTA5 13636, New York","273","154","56","63"
"8710000US3613637","ZCTA5 13637, New York","3455","1283","441","1731"
"8710000US3613638","ZCTA5 13638, New York","345","153","101","91"
"8710000US3613639","ZCTA5 13639, New York","231","76","97","58"
"8710000US3613640","ZCTA5 13640, New York","268","147","95","26"
"8710000US3613641","ZCTA5 13641, New York","91","60","18","13"
"8710000US3613642","ZCTA5 13642, New York","8779","4057","2232","2490"
"8710000US3613643","ZCTA5 13643, New York","16","13","0","3"
"8710000US3613646","ZCTA5 13646, New York","2141","900","844","397"
"8710000US3613647","ZCTA5 13647, New York","66","20","7","39"
"8710000US3613648","ZCTA5 13648, New York","2374","1199","789","386"
"8710000US3613650","ZCTA5 13650, New York","1326","725","389","212"
"8710000US3613651","ZCTA5 13651, New York","116","60","41","15"
"8710000US3613652","ZCTA5 13652, New York","1760","801","587","372"
"8710000US3613654","ZCTA5 13654, New York","2403","969","1006","428"
"8710000US3613655","ZCTA5 13655, New York","122","29","50","43"
"8710000US3613656","ZCTA5 13656, New York","2768","1465","810","493"
"8710000US3613658","ZCTA5 13658, New York","2291","1198","675","418"
"8710000US3613659","ZCTA5 13659, New York","586","273","256","57"
"8710000US3613660","ZCTA5 13660, New York","1823","927","574","322"
"8710000US3613661","ZCTA5 13661, New York","1590","859","516","215"
"8710000US3613662","ZCTA5 13662, New York","15221","7484","3154","4583"
"8710000US3613664","ZCTA5 13664, New York","380","197","99","84"
"8710000US3613665","ZCTA5 13665, New York","833","468","221","144"
"8710000US3613666","ZCTA5 13666, New York","256","93","97","66"
"8710000US3613667","ZCTA5 13667, New York","3087","1394","902","791"
"8710000US3613668","ZCTA5 13668, New York","3178","1759","857","562"
"8710000US3613669","ZCTA5 13669, New York","14245","6942","3671","3632"
"8710000US3613670","ZCTA5 13670, New York","418","157","215","46"
"8710000US3613672","ZCTA5 13672, New York","594","278","210","106"
"8710000US3613673","ZCTA5 13673, New York","1977","857","433","687"
"8710000US3613674","ZCTA5 13674, New York","126","61","38","27"
"8710000US3613675","ZCTA5 13675, New York","148","74","38","36"
"8710000US3613676","ZCTA5 13676, New York","11590","4984","2583","4023"
"8710000US3613677","ZCTA5 13677, New York","90","46","24","20"
"8710000US3613678","ZCTA5 13678, New York","196","63","55","78"
"8710000US3613679","ZCTA5 13679, New York","1813","1038","470","305"
"8710000US3613680","ZCTA5 13680, New York","1181","585","385","211"
"8710000US3613681","ZCTA5 13681, New York","866","480","230","156"
"8710000US3613682","ZCTA5 13682, New York","837","527","210","100"
"8710000US3613684","ZCTA5 13684, New York","1108","583","387","138"
"8710000US3613685","ZCTA5 13685, New York","2149","1053","413","683"
"8710000US3613687","ZCTA5 13687, New York","474","228","205","41"
"8710000US3613690","ZCTA5 13690, New York","779","329","298","152"
"8710000US3613691","ZCTA5 13691, New York","3034","1664","790","580"
"8710000US3613692","ZCTA5 13692, New York","27","10","17","0"
"8710000US3613693","ZCTA5 13693, New York","494","298","129","67"
"8710000US3613694","ZCTA5 13694, New York","1451","735","389","327"
"8710000US3613695","ZCTA5 13695, New York","81","29","36","16"
"8710000US3613696","ZCTA5 13696, New York","82","40","23","19"
"8710000US3613697","ZCTA5 13697, New York","2222","1175","657","390"
"8710000US3613730","ZCTA5 13730, New York","2716","1413","837","466"
"8710000US3613731","ZCTA5 13731, New York","1104","471","495","138"
"8710000US3613732","ZCTA5 13732, New York","7865","5032","1982","851"
"8710000US3613733","ZCTA5 13733, New York","5069","2652","1552","865"
"8710000US3613734","ZCTA5 13734, New York","2264","1181","641","442"
"8710000US3613736","ZCTA5 13736, New York","2299","1233","770","296"
"8710000US3613739","ZCTA5 13739, New York","904","445","293","166"
"8710000US3613740","ZCTA5 13740, New York","532","247","206","79"
"8710000US3613743","ZCTA5 13743, New York","3659","1912","1030","717"
"8710000US3613744","ZCTA5 13744, New York","1079","621","338","120"
"8710000US3613746","ZCTA5 13746, New York","2440","1385","746","309"
"8710000US3613748","ZCTA5 13748, New York","3693","2086","1152","455"
"8710000US3613750","ZCTA5 13750, New York","1069","502","310","257"
"8710000US3613751","ZCTA5 13751, New York","189","87","44","58"
"8710000US3613752","ZCTA5 13752, New York","761","351","311","99"
"8710000US3613753","ZCTA5 13753, New York","3922","1781","1088","1053"
"8710000US3613754","ZCTA5 13754, New York","3183","1458","944","781"
"8710000US3613755","ZCTA5 13755, New York","1199","521","414","264"
"8710000US3613756","ZCTA5 13756, New York","605","261","239","105"
"8710000US3613757","ZCTA5 13757, New York","1010","572","290","148"
"8710000US3613760","ZCTA5 13760, New York","40053","20366","8852","10835"
"8710000US3613774","ZCTA5 13774, New York","197","89","80","28"
"8710000US3613775","ZCTA5 13775, New York","1578","785","534","259"
"8710000US3613776","ZCTA5 13776, New York","497","222","159","116"
"8710000US3613777","ZCTA5 13777, New York","719","363","248","108"
"8710000US3613778","ZCTA5 13778, New York","5774","2972","1651","1151"
"8710000US3613780","ZCTA5 13780, New York","1006","579","330","97"
"8710000US3613782","ZCTA5 13782, New York","705","304","247","154"
"8710000US3613783","ZCTA5 13783, New York","2321","845","868","608"
"8710000US3613784","ZCTA5 13784, New York","172","73","70","29"
"8710000US3613786","ZCTA5 13786, New York","429","221","131","77"
"8710000US3613787","ZCTA5 13787, New York","3553","1793","1078","682"
"8710000US3613788","ZCTA5 13788, New York","941","486","225","230"
"8710000US3613790","ZCTA5 13790, New York","15804","7075","3297","5432"
"8710000US3613794","ZCTA5 13794, New York","103","41","35","27"
"8710000US3613795","ZCTA5 13795, New York","3646","1826","835","985"
"8710000US3613796","ZCTA5 13796, New York","1194","607","340","247"
"8710000US3613797","ZCTA5 13797, New York","2219","1078","772","369"
"8710000US3613801","ZCTA5 13801, New York","1329","605","538","186"
"8710000US3613802","ZCTA5 13802, New York","699","442","163","94"
"8710000US3613803","ZCTA5 13803, New York","3879","2136","1057","686"
"8710000US3613804","ZCTA5 13804, New York","385","198","106","81"
"8710000US3613806","ZCTA5 13806, New York","196","92","69","35"
"8710000US3613807","ZCTA5 13807, New York","1149","582","308","259"
"8710000US3613808","ZCTA5 13808, New York","1704","828","560","316"
"8710000US3613809","ZCTA5 13809, New York","1484","678","555","251"
"8710000US3613810","ZCTA5 13810, New York","1113","575","375","163"
"8710000US3613811","ZCTA5 13811, New York","4219","2378","1231","610"
"8710000US3613812","ZCTA5 13812, New York","2320","1223","632","465"
"8710000US3613813","ZCTA5 13813, New York","939","471","295","173"
"8710000US3613815","ZCTA5 13815, New York","13002","5694","3218","4090"
"8710000US3613820","ZCTA5 13820, New York","16126","6594","3716","5816"
"8710000US3613825","ZCTA5 13825, New York","3273","1639","991","643"
"8710000US3613826","ZCTA5 13826, New York","54","24","24","6"
"8710000US3613827","ZCTA5 13827, New York","11073","5373","2918","2782"
"8710000US3613830","ZCTA5 13830, New York","4625","2352","1490","783"
"8710000US3613832","ZCTA5 13832, New York","690","301","235","154"
"8710000US3613833","ZCTA5 13833, New York","4126","2149","1307","670"
"8710000US3613834","ZCTA5 13834, New York","116","41","39","36"
"8710000US3613835","ZCTA5 13835, New York","1488","759","465","264"
"8710000US3613838","ZCTA5 13838, New York","4202","1890","854","1458"
"8710000US3613839","ZCTA5 13839, New York","1344","721","501","122"
"8710000US3613841","ZCTA5 13841, New York","521","260","156","105"
"8710000US3613842","ZCTA5 13842, New York","462","284","119","59"
"8710000US3613843","ZCTA5 13843, New York","1839","1006","597","236"
"8710000US3613844","ZCTA5 13844, New York","709","288","305","116"
"8710000US3613845","ZCTA5 13845, New York","80","27","18","35"
"8710000US3613846","ZCTA5 13846, New York","291","133","108","50"
"8710000US3613847","ZCTA5 13847, New York","65","33","16","16"
"8710000US3613849","ZCTA5 13849, New York","4400","2299","1376","725"
"8710000US3613850","ZCTA5 13850, New York","18779","10700","5003","3076"
"8710000US3613856","ZCTA5 13856, New York","6311","2582","1971","1758"
"8710000US3613859","ZCTA5 13859, New York","169","74","61","34"
"8710000US3613860","ZCTA5 13860, New York","77","39","20","18"
"8710000US3613861","ZCTA5 13861, New York","402","257","108","37"
"8710000US3613862","ZCTA5 13862, New York","4061","2212","1041","808"
"8710000US3613863","ZCTA5 13863, New York","664","359","148","157"
"8710000US3613864","ZCTA5 13864, New York","1112","516","342","254"
"8710000US3613865","ZCTA5 13865, New York","6181","3413","1881","887"
"8710000US3613901","ZCTA5 13901, New York","17250","8297","3355","5598"
"8710000US3613902","ZCTA5 13902, New York","0","0","0","0"
"8710000US3613903","ZCTA5 13903, New York","16060","8085","3663","4312"
"8710000US3613904","ZCTA5 13904, New York","7972","3856","1850","2266"
"8710000US3613905","ZCTA5 13905, New York","20913","7548","4044","9321"
"8710000US3614001","ZCTA5 14001, New York","9181","5289","2369","1523"
"8710000US3614004","ZCTA5 14004, New York","10166","6342","2617","1207"
"8710000US3614005","ZCTA5 14005, New York","1943","1202","421","320"
"8710000US3614006","ZCTA5 14006, New York","9385","5557","2253","1575"
"8710000US3614008","ZCTA5 14008, New York","1376","829","319","228"
"8710000US3614009","ZCTA5 14009, New York","5546","2992","1354","1200"
"8710000US3614011","ZCTA5 14011, New York","5933","3478","1329","1126"
"8710000US3614012","ZCTA5 14012, New York","2264","1337","610","317"
"8710000US3614013","ZCTA5 14013, New York","1230","774","299","157"
"8710000US3614020","ZCTA5 14020, New York","19899","9567","4033","6299"
"8710000US3614024","ZCTA5 14024, New York","1647","1019","394","234"
"8710000US3614025","ZCTA5 14025, New York","2986","1927","600","459"
"8710000US3614026","ZCTA5 14026, New York","660","401","168","91"
"8710000US3614028","ZCTA5 14028, New York","1531","928","392","211"
"8710000US3614030","ZCTA5 14030, New York","1717","1012","423","282"
"8710000US3614031","ZCTA5 14031, New York","8767","5542","2167","1058"
"8710000US3614032","ZCTA5 14032, New York","7541","5637","1261","643"
"8710000US3614033","ZCTA5 14033, New York","2181","1465","496","220"
"8710000US3614034","ZCTA5 14034, New York","1726","999","506","221"
"8710000US3614035","ZCTA5 14035, New York","121","46","28","47"
"8710000US3614036","ZCTA5 14036, New York","5060","3076","1189","795"
"8710000US3614037","ZCTA5 14037, New York","1152","695","321","136"
"8710000US3614039","ZCTA5 14039, New York","101","53","26","22"
"8710000US3614040","ZCTA5 14040, New York","2178","1374","580","224"
"8710000US3614041","ZCTA5 14041, New York","228","106","69","53"
"8710000US3614042","ZCTA5 14042, New York","3874","2025","887","962"
"8710000US3614043","ZCTA5 14043, New York","23533","12433","5385","5715"
"8710000US3614047","ZCTA5 14047, New York","6144","3938","1363","843"
"8710000US3614048","ZCTA5 14048, New York","10504","4804","2950","2750"
"8710000US3614051","ZCTA5 14051, New York","17201","12611","3327","1263"
"8710000US3614052","ZCTA5 14052, New York","16715","10907","3874","1934"
"8710000US3614054","ZCTA5 14054, New York","1286","813","265","208"
"8710000US3614055","ZCTA5 14055, New York","1372","796","464","112"
"8710000US3614057","ZCTA5 14057, New York","7858","5234","1668","956"
"8710000US3614058","ZCTA5 14058, New York","1959","1224","475","260"
"8710000US3614059","ZCTA5 14059, New York","8835","5496","2488","851"
"8710000US3614060","ZCTA5 14060, New York","434","221","144","69"
"8710000US3614061","ZCTA5 14061, New York","303","141","77","85"
"8710000US3614062","ZCTA5 14062, New York","3206","1831","904","471"
"8710000US3614063","ZCTA5 14063, New York","11404","5275","2302","3827"
"8710000US3614065","ZCTA5 14065, New York","1870","1059","550","261"
"8710000US3614066","ZCTA5 14066, New York","1298","741","344","213"
"8710000US3614067","ZCTA5 14067, New York","4809","2982","1127","700"
"8710000US3614068","ZCTA5 14068, New York","5878","3780","1081","1017"
"8710000US3614069","ZCTA5 14069, New York","825","550","171","104"
"8710000US3614070","ZCTA5 14070, New York","4150","2068","1049","1033"
"8710000US3614072","ZCTA5 14072, New York","18847","12691","3809","2347"
"8710000US3614075","ZCTA5 14075, New York","39987","25150","8206","6631"
"8710000US3614080","ZCTA5 14080, New York","4246","2837","863","546"
"8710000US3614081","ZCTA5 14081, New York","1732","903","489","340"
"8710000US3614082","ZCTA5 14082, New York","417","222","112","83"
"8710000US3614085","ZCTA5 14085, New York","7139","5692","1124","323"
"8710000US3614086","ZCTA5 14086, New York","30609","21379","5680","3550"
"8710000US3614091","ZCTA5 14091, New York","791","470","234","87"
"8710000US3614092","ZCTA5 14092, New York","10126","5889","2535","1702"
"8710000US3614094","ZCTA5 14094, New York","45310","25380","9617","10313"
"8710000US3614098","ZCTA5 14098, New York","2823","1670","710","443"
"8710000US3614101","ZCTA5 14101, New York","1751","994","436","321"
"8710000US3614102","ZCTA5 14102, New York","1276","885","272","119"
"8710000US3614103","ZCTA5 14103, New York","9771","4962","2209","2600"
"8710000US3614105","ZCTA5 14105, New York","4439","2802","912","725"
"8710000US3614108","ZCTA5 14108, New York","5537","3544","1256","737"
"8710000US3614109","ZCTA5 14109, New York","5","5","0","0"
"8710000US3614111","ZCTA5 14111, New York","3138","1897","746","495"
"8710000US3614112","ZCTA5 14112, New York","78","59","3","16"
"8710000US3614113","ZCTA5 14113, New York","691","460","159","72"
"8710000US3614120","ZCTA5 14120, New York","43100","25462","8319","9319"
"8710000US3614125","ZCTA5 14125, New York","3555","2036","719","800"
"8710000US3614126","ZCTA5 14126, New York","571","219","183","169"
"8710000US3614127","ZCTA5 14127, New York","28524","17695","5712","5117"
"8710000US3614129","ZCTA5 14129, New York","1133","669","290","174"
"8710000US3614130","ZCTA5 14130, New York","261","137","52","72"
"8710000US3614131","ZCTA5 14131, New York","5088","2907","1362","819"
"8710000US3614132","ZCTA5 14132, New York","5474","3216","1367","891"
"8710000US3614134","ZCTA5 14134, New York","104","76","23","5"
"8710000US3614135","ZCTA5 14135, New York","118","83","18","17"
"8710000US3614136","ZCTA5 14136, New York","4700","2631","1122","947"
"8710000US3614138","ZCTA5 14138, New York","1919","863","638","418"
"8710000US3614139","ZCTA5 14139, New York","2082","1243","568","271"
"8710000US3614141","ZCTA5 14141, New York","7348","3966","1678","1704"
"8710000US3614143","ZCTA5 14143, New York","1189","714","251","224"
"8710000US3614145","ZCTA5 14145, New York","1582","918","424","240"
"8710000US3614150","ZCTA5 14150, New York","39132","21687","9241","8204"
"8710000US3614167","ZCTA5 14167, New York","1623","924","468","231"
"8710000US3614168","ZCTA5 14168, New York","23","9","9","5"
"8710000US3614169","ZCTA5 14169, New York","149","56","39","54"
"8710000US3614170","ZCTA5 14170, New York","2243","1410","577","256"
"8710000US3614171","ZCTA5 14171, New York","2021","1149","575","297"
"8710000US3614172","ZCTA5 14172, New York","3078","1903","730","445"
"8710000US3614173","ZCTA5 14173, New York","391","168","89","134"
"8710000US3614174","ZCTA5 14174, New York","5602","3392","1404","806"
"8710000US3614201","ZCTA5 14201, New York","4037","958","501","2578"
"8710000US3614202","ZCTA5 14202, New York","1749","457","151","1141"
"8710000US3614203","ZCTA5 14203, New York","419","0","0","419"
"8710000US3614204","ZCTA5 14204, New York","1291","336","338","617"
"8710000US3614206","ZCTA5 14206, New York","17451","7406","3887","6158"
"8710000US3614207","ZCTA5 14207, New York","13788","4495","2373","6920"
"8710000US3614208","ZCTA5 14208, New York","828","47","63","718"
"8710000US3614209","ZCTA5 14209, New York","3252","875","368","2009"
"8710000US3614210","ZCTA5 14210, New York","12102","3984","2264","5854"
"8710000US3614211","ZCTA5 14211, New York","3684","1304","989","1391"
"8710000US3614212","ZCTA5 14212, New York","5209","2052","1396","1761"
"8710000US3614213","ZCTA5 14213, New York","9090","2501","1562","5027"
"8710000US3614214","ZCTA5 14214, New York","8743","3900","1325","3518"
"8710000US3614215","ZCTA5 14215, New York","5248","2371","1306","1571"
"8710000US3614216","ZCTA5 14216, New York","16689","7639","2447","6603"
"8710000US3614217","ZCTA5 14217, New York","21450","12209","3738","5503"
"8710000US3614218","ZCTA5 14218, New York","15424","5816","3657","5951"
"8710000US3614219","ZCTA5 14219, New York","11008","5643","2346","3019"
"8710000US3614220","ZCTA5 14220, New York","21462","11004","3834","6624"
"8710000US3614221","ZCTA5 14221, New York","45894","28149","10628","7117"
"8710000US3614222","ZCTA5 14222, New York","10047","3327","1238","5482"
"8710000US3614223","ZCTA5 14223, New York","20926","12891","5076","2959"
"8710000US3614224","ZCTA5 14224, New York","38239","22641","9280","6318"
"8710000US3614225","ZCTA5 14225, New York","29127","16139","7123","5865"
"8710000US3614226","ZCTA5 14226, New York","23290","14367","5021","3902"
"8710000US3614227","ZCTA5 14227, New York","21119","10950","5018","5151"
"8710000US3614228","ZCTA5 14228, New York","16346","7517","2540","6289"
"8710000US3614261","ZCTA5 14261, New York","3","0","0","3"
"8710000US3614301","ZCTA5 14301, New York","8104","2315","1752","4037"
"8710000US3614302","ZCTA5 14302, New York","87","34","20","33"
"8710000US3614303","ZCTA5 14303, New York","3700","914","903","1883"
"8710000US3614304","ZCTA5 14304, New York","27701","14598","7216","5887"
"8710000US3614305","ZCTA5 14305, New York","10445","4959","2548","2938"
"8710000US3614411","ZCTA5 14411, New York","11077","5839","2624","2614"
"8710000US3614414","ZCTA5 14414, New York","6723","3979","1370","1374"
"8710000US3614415","ZCTA5 14415, New York","132","56","30","46"
"8710000US3614416","ZCTA5 14416, New York","3721","2333","833","555"
"8710000US3614418","ZCTA5 14418, New York","1301","721","385","195"
"8710000US3614420","ZCTA5 14420, New York","16443","9022","2514","4907"
"8710000US3614422","ZCTA5 14422, New York","2369","1581","538","250"
"8710000US3614423","ZCTA5 14423, New York","4511","2789","955","767"
"8710000US3614424","ZCTA5 14424, New York","24980","13906","4311","6763"
"8710000US3614425","ZCTA5 14425, New York","9999","6330","1516","2153"
"8710000US3614427","ZCTA5 14427, New York","1923","1042","492","389"
"8710000US3614428","ZCTA5 14428, New York","7746","5242","1517","987"
"8710000US3614432","ZCTA5 14432, New York","5271","3110","1200","961"
"8710000US3614433","ZCTA5 14433, New York","4310","2244","1241","825"
"8710000US3614435","ZCTA5 14435, New York","2872","1971","549","352"
"8710000US3614437","ZCTA5 14437, New York","9194","4922","2166","2106"
"8710000US3614441","ZCTA5 14441, New York","270","114","79","77"
"8710000US3614445","ZCTA5 14445, New York","7193","3421","999","2773"
"8710000US3614450","ZCTA5 14450, New York","37774","25439","6456","5879"
"8710000US3614454","ZCTA5 14454, New York","7360","2964","1115","3281"
"8710000US3614456","ZCTA5 14456, New York","14736","7222","3384","4130"
"8710000US3614462","ZCTA5 14462, New York","629","415","118","96"
"8710000US3614464","ZCTA5 14464, New York","7160","4722","1509","929"
"8710000US3614466","ZCTA5 14466, New York","1680","1086","331","263"
"8710000US3614467","ZCTA5 14467, New York","7568","4664","1344","1560"
"8710000US3614468","ZCTA5 14468, New York","17110","11807","2981","2322"
"8710000US3614469","ZCTA5 14469, New York","6015","3715","1365","935"
"8710000US3614470","ZCTA5 14470, New York","7713","4799","1600","1314"
"8710000US3614471","ZCTA5 14471, New York","2637","1480","698","459"
"8710000US3614472","ZCTA5 14472, New York","8349","5887","1464","998"
"8710000US3614475","ZCTA5 14475, New York","222","171","39","12"
"8710000US3614476","ZCTA5 14476, New York","2207","1508","463","236"
"8710000US3614477","ZCTA5 14477, New York","1604","1052","320","232"
"8710000US3614478","ZCTA5 14478, New York","751","425","221","105"
"8710000US3614479","ZCTA5 14479, New York","272","189","52","31"
"8710000US3614480","ZCTA5 14480, New York","775","314","114","347"
"8710000US3614481","ZCTA5 14481, New York","1735","959","468","308"
"8710000US3614482","ZCTA5 14482, New York","7754","4426","1490","1838"
"8710000US3614485","ZCTA5 14485, New York","3973","2358","877","738"
"8710000US3614486","ZCTA5 14486, New York","305","210","63","32"
"8710000US3614487","ZCTA5 14487, New York","5864","4070","1031","763"
"8710000US3614489","ZCTA5 14489, New York","6120","3104","1558","1458"
"8710000US3614502","ZCTA5 14502, New York","10182","7000","1647","1535"
"8710000US3614504","ZCTA5 14504, New York","1644","738","501","405"
"8710000US3614505","ZCTA5 14505, New York","5197","3510","1052","635"
"8710000US3614506","ZCTA5 14506, New York","1279","1003","208","68"
"8710000US3614507","ZCTA5 14507, New York","1309","789","326","194"
"8710000US3614510","ZCTA5 14510, New York","4153","1991","952","1210"
"8710000US3614511","ZCTA5 14511, New York","471","281","130","60"
"8710000US3614512","ZCTA5 14512, New York","4579","2724","1130","725"
"8710000US3614513","ZCTA5 14513, New York","11908","6186","2393","3329"
"8710000US3614514","ZCTA5 14514, New York","5471","3578","731","1162"
"8710000US3614516","ZCTA5 14516, New York","2183","1176","666","341"
"8710000US3614517","ZCTA5 14517, New York","2755","1405","694","656"
"8710000US3614519","ZCTA5 14519, New York","11196","7713","2134","1349"
"8710000US3614521","ZCTA5 14521, New York","2640","1355","712","573"
"8710000US3614522","ZCTA5 14522, New York","9266","5148","1863","2255"
"8710000US3614525","ZCTA5 14525, New York","2793","1748","609","436"
"8710000US3614526","ZCTA5 14526, New York","18159","12590","3502","2067"
"8710000US3614527","ZCTA5 14527, New York","12180","6068","3296","2816"
"8710000US3614529","ZCTA5 14529, New York","67","34","25","8"
"8710000US3614530","ZCTA5 14530, New York","5298","2799","1049","1450"
"8710000US3614532","ZCTA5 14532, New York","4293","2517","910","866"
"8710000US3614533","ZCTA5 14533, New York","1879","1164","365","350"
"8710000US3614534","ZCTA5 14534, New York","27552","19606","6003","1943"
"8710000US3614536","ZCTA5 14536, New York","676","325","204","147"
"8710000US3614537","ZCTA5 14537, New York","199","107","53","39"
"8710000US3614539","ZCTA5 14539, New York","233","158","47","28"
"8710000US3614541","ZCTA5 14541, New York","2481","1337","538","606"
"8710000US3614542","ZCTA5 14542, New York","96","43","36","17"
"8710000US3614543","ZCTA5 14543, New York","2945","1943","768","234"
"8710000US3614544","ZCTA5 14544, New York","2045","1217","444","384"
"8710000US3614545","ZCTA5 14545, New York","171","138","22","11"
"8710000US3614546","ZCTA5 14546, New York","4280","2470","853","957"
"8710000US3614548","ZCTA5 14548, New York","4117","2539","957","621"
"8710000US3614549","ZCTA5 14549, New York","89","33","33","23"
"8710000US3614550","ZCTA5 14550, New York","1502","795","384","323"
"8710000US3614551","ZCTA5 14551, New York","4529","2715","1014","800"
"8710000US3614555","ZCTA5 14555, New York","913","473","243","197"
"8710000US3614559","ZCTA5 14559, New York","17057","11355","3186","2516"
"8710000US3614560","ZCTA5 14560, New York","2113","1255","550","308"
"8710000US3614561","ZCTA5 14561, New York","2945","1871","708","366"
"8710000US3614564","ZCTA5 14564, New York","13720","9830","2285","1605"
"8710000US3614568","ZCTA5 14568, New York","5793","4632","802","359"
"8710000US3614569","ZCTA5 14569, New York","5906","3127","1228","1551"
"8710000US3614571","ZCTA5 14571, New York","1096","691","255","150"
"8710000US3614572","ZCTA5 14572, New York","4934","2623","1302","1009"
"8710000US3614580","ZCTA5 14580, New York","46036","30737","8011","7288"
"8710000US3614585","ZCTA5 14585, New York","120","42","66","12"
"8710000US3614586","ZCTA5 14586, New York","7546","5244","725","1577"
"8710000US3614588","ZCTA5 14588, New York","94","62","10","22"
"8710000US3614589","ZCTA5 14589, New York","7126","4623","1547","956"
"8710000US3614590","ZCTA5 14590, New York","5077","2624","1298","1155"
"8710000US3614591","ZCTA5 14591, New York","1671","1055","396","220"
"8710000US3614592","ZCTA5 14592, New York","106","71","18","17"
"8710000US3614604","ZCTA5 14604, New York","736","31","12","693"
"8710000US3614605","ZCTA5 14605, New York","1037","218","116","703"
"8710000US3614606","ZCTA5 14606, New York","17374","9714","3086","4574"
"8710000US3614607","ZCTA5 14607, New York","11936","2111","658","9167"
"8710000US3614608","ZCTA5 14608, New York","2326","491","166","1669"
"8710000US3614609","ZCTA5 14609, New York","21597","12741","3867","4989"
"8710000US3614610","ZCTA5 14610, New York","12052","6273","1887","3892"
"8710000US3614611","ZCTA5 14611, New York","3236","933","443","1860"
"8710000US3614612","ZCTA5 14612, New York","30211","19314","5234","5663"
"8710000US3614613","ZCTA5 14613, New York","5048","2082","640","2326"
"8710000US3614614","ZCTA5 14614, New York","32","0","0","32"
"8710000US3614615","ZCTA5 14615, New York","10129","5617","1726","2786"
"8710000US3614616","ZCTA5 14616, New York","24056","14875","4047","5134"
"8710000US3614617","ZCTA5 14617, New York","20695","14354","4522","1819"
"8710000US3614618","ZCTA5 14618, New York","16811","10325","3682","2804"
"8710000US3614619","ZCTA5 14619, New York","3112","1706","507","899"
"8710000US3614620","ZCTA5 14620, New York","15216","5454","1449","8313"
"8710000US3614621","ZCTA5 14621, New York","6030","1964","958","3108"
"8710000US3614622","ZCTA5 14622, New York","10720","6873","2371","1476"
"8710000US3614623","ZCTA5 14623, New York","16339","7159","2473","6707"
"8710000US3614624","ZCTA5 14624, New York","30473","20185","6172","4116"
"8710000US3614625","ZCTA5 14625, New York","9696","5972","2792","932"
"8710000US3614626","ZCTA5 14626, New York","25983","15993","5164","4826"
"8710000US3614627","ZCTA5 14627, New York","0","0","0","0"
"8710000US3614701","ZCTA5 14701, New York","35083","14861","7497","12725"
"8710000US3614706","ZCTA5 14706, New York","5969","3078","1803","1088"
"8710000US3614707","ZCTA5 14707, New York","229","125","66","38"
"8710000US3614708","ZCTA5 14708, New York","179","91","54","34"
"8710000US3614709","ZCTA5 14709, New York","1504","720","477","307"
"8710000US3614710","ZCTA5 14710, New York","3501","2028","1014","459"
"8710000US3614711","ZCTA5 14711, New York","1717","889","485","343"
"8710000US3614712","ZCTA5 14712, New York","3300","1824","1028","448"
"8710000US3614714","ZCTA5 14714, New York","473","270","132","71"
"8710000US3614715","ZCTA5 14715, New York","2712","1359","806","547"
