,MODZCTA,Positive,Total,zcta_cum.perc_pos,Zip,City,State,Latitude,Longitude,geopoint,0,id,Geographic Area Name,Total_RACE,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,Some Other Race alone,Two or More Races
138,11370.0,883,1416,62.36,11370,East Elmhurst,NY,40.763015,-73.89052,"40.763015,-73.89052",650,8710000US3611370,"ZCTA5 11370, New York",39688,16550,7044,266,6719,37,7745,1327
139,11372.0,1511,2049,73.74,11372,Jackson Heights,NY,40.750146,-73.88433,"40.750146,-73.88433",1415,8710000US3611372,"ZCTA5 11372, New York",66636,30546,2094,564,13664,28,16286,3454
140,11373.0,1939,2720,71.29,11373,Elmhurst,NY,40.736076000000004,-73.87804,"40.736076,-73.87804",534,8710000US3611373,"ZCTA5 11373, New York",100820,26937,2098,763,47481,55,18929,4557
141,11374.0,710,1223,58.05,11374,Rego Park,NY,40.724945,-73.8609,"40.724945,-73.8609",1690,8710000US3611374,"ZCTA5 11374, New York",43600,26838,1306,113,11652,20,2223,1448
142,11375.0,1003,1848,54.27,11375,Forest Hills,NY,40.720535,-73.84581999999999,"40.720535,-73.84582",29,8710000US3611375,"ZCTA5 11375, New York",68733,44925,2004,112,17378,26,2206,2082
143,11377.0,1214,1845,65.8,11377,Woodside,NY,40.742869,-73.90377,"40.742869,-73.90377",1062,8710000US3611377,"ZCTA5 11377, New York",89830,34036,3060,799,32899,36,14604,4396
144,11378.0,419,725,57.79,11378,Maspeth,NY,40.724096,-73.90271,"40.724096,-73.90271",1351,8710000US3611378,"ZCTA5 11378, New York",34981,25712,551,139,3634,17,4018,910
145,11379.0,459,846,54.26,11379,Middle Village,NY,40.716028,-73.87925,"40.716028,-73.87925",691,8710000US3611379,"ZCTA5 11379, New York",34821,28929,363,59,2839,10,1989,632
146,11385.0,1139,1921,59.29,11385,Ridgewood,NY,40.703069,-73.89285,"40.703069,-73.89285",1106,8710000US3611385,"ZCTA5 11385, New York",98592,64585,3310,722,6397,60,19680,3838
147,11411.0,433,640,67.66,11411,Cambria Heights,NY,40.693538000000004,-73.73574,"40.693538,-73.73574",1594,8710000US3611411,"ZCTA5 11411, New York",18556,388,17320,57,126,5,245,415
148,11412.0,738,1157,63.79,11412,Saint Albans,NY,40.697188,-73.75948000000001,"40.697188,-73.75948",671,8710000US3611412,"ZCTA5 11412, New York",34882,487,32100,126,365,10,843,951
149,11413.0,800,1249,64.05,11413,Springfield Gardens,NY,40.670138,-73.75140999999999,"40.670138,-73.75141",456,8710000US3611413,"ZCTA5 11413, New York",38912,879,35725,149,343,9,835,972
150,11414.0,515,847,60.8,11414,Howard Beach,NY,40.658188,-73.84321,"40.658188,-73.84321",692,8710000US3611414,"ZCTA5 11414, New York",26148,22754,528,53,942,7,1334,530
151,11415.0,320,550,58.18,11415,Kew Gardens,NY,40.706903000000004,-73.82973,"40.706903,-73.82973",838,8710000US3611415,"ZCTA5 11415, New York",19341,12041,1415,65,3241,13,1655,911
152,11416.0,347,530,65.47,11416,Ozone Park,NY,40.683301,-73.8503,"40.683301,-73.8503",516,8710000US3611416,"ZCTA5 11416, New York",24861,7899,2808,361,5718,27,6061,1987
153,11417.0,462,751,61.52,11417,Ozone Park,NY,40.675534000000006,-73.84476,"40.675534,-73.84476",551,8710000US3611417,"ZCTA5 11417, New York",28967,11888,2589,392,5894,37,5920,2247
154,11418.0,565,897,62.99,11418,Richmond Hill,NY,40.698485,-73.83365,"40.698485,-73.83365",921,8710000US3611418,"ZCTA5 11418, New York",36256,13398,3955,445,7547,74,7939,2898
155,11419.0,600,953,62.96,11419,South Richmond Hill,NY,40.688688,-73.82216,"40.688688,-73.82216",851,8710000US3611419,"ZCTA5 11419, New York",47211,5825,8585,908,15658,99,9497,6639
156,11420.0,745,1168,63.78,11420,South Ozone Park,NY,40.673138,-73.81443,"40.673138,-73.81443",1654,8710000US3611420,"ZCTA5 11420, New York",44354,6902,14452,749,8921,92,8473,4765
157,11421.0,655,980,66.84,11421,Woodhaven,NY,40.690870000000004,-73.85828000000001,"40.69087,-73.85828",759,8710000US3611421,"ZCTA5 11421, New York",39127,16907,3047,504,6153,26,9921,2569
158,11422.0,583,965,60.41,11422,Rosedale,NY,40.662538,-73.73514,"40.662538,-73.73514",1020,8710000US3611422,"ZCTA5 11422, New York",30425,2208,25474,131,643,6,1100,863
159,11423.0,536,836,64.11,11423,Hollis,NY,40.714261,-73.76824,"40.714261,-73.76824",1494,8710000US3611423,"ZCTA5 11423, New York",29987,4587,12702,350,5902,45,4041,2360
160,11426.0,316,558,56.63,11426,Bellerose,NY,40.732239,-73.72108,"40.732239,-73.72108",1269,8710000US3611426,"ZCTA5 11426, New York",17590,8141,992,69,6296,4,1198,890
161,11427.0,475,787,60.36,11427,Queens Village,NY,40.728235,-73.74781999999999,"40.728235,-73.74782",1308,8710000US3611427,"ZCTA5 11427, New York",23593,6630,5660,146,7592,51,2271,1243
162,11428.0,382,597,63.99,11428,Queens Village,NY,40.719981,-73.74127,"40.719981,-73.74127",798,8710000US3611428,"ZCTA5 11428, New York",19168,4373,4683,173,5120,41,3086,1692
163,11429.0,575,830,69.28,11429,Queens Village,NY,40.708833,-73.73903,"40.708833,-73.73903",1513,8710000US3611429,"ZCTA5 11429, New York",25105,1529,20289,144,840,34,1350,919
164,11432.0,909,1395,65.16,11432,Jamaica,NY,40.714144,-73.79324,"40.714144,-73.79324",255,8710000US3611432,"ZCTA5 11432, New York",60809,14496,12023,614,21601,62,8336,3677
165,11433.0,515,776,66.37,11433,Jamaica,NY,40.696538000000004,-73.78734,"40.696538,-73.78734",854,8710000US3611433,"ZCTA5 11433, New York",32687,1719,24602,401,1637,26,2961,1341
166,11434.0,1154,1798,64.18,11434,Jamaica,NY,40.674888,-73.7727,"40.674888,-73.7727",1281,8710000US3611434,"ZCTA5 11434, New York",59129,1709,52244,273,906,26,2218,1753
167,11435.0,861,1412,60.98,11435,Jamaica,NY,40.700068,-73.80986,"40.700068,-73.80986",640,8710000US3611435,"ZCTA5 11435, New York",53687,14171,14858,627,10565,120,9804,3542
168,11436.0,292,450,64.89,11436,Jamaica,NY,40.674146,-73.79687,"40.674146,-73.79687",1724,8710000US3611436,"ZCTA5 11436, New York",17949,693,13590,207,1159,18,1371,911
169,11691.0,1215,1792,67.8,11691,Far Rockaway,NY,40.60002,-73.75962,"40.60002,-73.75962",1164,8710000US3611691,"ZCTA5 11691, New York",60035,18605,30103,475,1197,62,7220,2373
170,11692.0,332,521,63.72,11692,Arverne,NY,40.592939,-73.79568,"40.592939,-73.79568",389,8710000US3611692,"ZCTA5 11692, New York",18540,3049,12304,117,519,9,1829,713
171,11693.0,220,369,59.62,11693,Far Rockaway,NY,40.596959000000005,-73.81978000000001,"40.596959,-73.81978",983,8710000US3611693,"ZCTA5 11693, New York",11916,6601,3673,62,372,1,818,389
172,11694.0,384,662,58.01,11694,Rockaway Park,NY,40.57649,-73.84721,"40.57649,-73.84721",542,8710000US3611694,"ZCTA5 11694, New York",20408,16829,1872,39,513,10,784,361
173,11697.0,65,135,48.15,11697,Breezy Point,NY,40.560167,-73.90890999999999,"40.560167,-73.90891",1496,8710000US3611697,"ZCTA5 11697, New York",4079,4004,5,5,24,1,15,25
